locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
RHOA,0.00296,0.0,0.0,0.0,0.0,0.00609,0.00467,0.00209,0.00226,0.0,0.0,0.00396,0.00269,0.0,0.0,0.0,0.00362,0.01169,0.0,0.00513,0.00699,0.0,0.00408,0.00783
RHOQ,0.00938,0.00106,0.12205,0.00178,0.00119,0.07631,0.01028,0.0281,0.00758,0.00875,0.00676,0.00387,0.01927,0.00424,0.00864,0.01794,0.00404,0.04255,0.00095,0.0018,0.00769,0.00601,0.00376,0.01195
RICTOR,0.00096,0.00615,0.0,0.0,0.0,0.0,0.01299,0.0,0.0,0.0,0.0,0.00258,0.00936,0.0,0.0094,0.0,0.0,0.0,0.00459,0.01317,0.01042,0.0,0.02785,0.00829
RIN1,0.04828,0.36671,0.0,0.02572,0.06623,0.12523,0.75568,0.13488,0.07062,0.51361,0.15572,0.0581,0.73195,0.55278,0.04573,0.01208,0.43418,0.26083,0.00467,0.01352,0.50485,0.10225,0.07752,0.75147
RIPK1,0.00601,0.03043,0.02914,0.0,0.00404,0.01363,0.00643,0.02129,0.00649,0.0,0.02941,0.02019,0.01893,0.00556,0.08504,0.00138,0.01581,0.00849,0.0,0.08495,0.00125,0.01221,0.14288,0.00575
RIPK2,0.0,0.0,0.00895,0.00295,0.00211,0.0,0.00146,0.0,0.00323,0.0,0.0,0.0,0.00296,0.0,0.0,0.0,0.00294,0.0,0.0,0.00539,0.00586,0.03637,0.0046,0.00496
RNASEL,0.63608,0.82292,0.73033,1.0,0.92304,0.27587,0.96,0.96872,0.92491,0.54285,0.69879,0.6,0.4375,0.75,0.85072,0.0,0.92379,0.86275,0.65799,0.70173,0.0,0.83333,0.43163,0.71112
RNF125,1.0,1.0,1.0,1.0,0.9565,1.0,0.9792,0.8182,0.9623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9138,0.9706,0.7027,0.9355,0.85,1.0,0.9333,0.9326
RNF152,0.00347,0.01189,0.0,0.00633,0.07814,0.00573,0.01613,0.0,0.0,0.0,0.01056,0.00287,0.0,0.0,0.04377,0.0,0.0,0.0,0.01571,0.03126,0.01088,0.00527,0.0,0.0074
RNF31,0.00646,0.0,0.02437,0.01829,0.0,0.02554,0.0125,0.00935,0.00815,0.0,0.0,0.01662,0.0,0.04134,0.05409,0.0248,0.0256,0.0,0.01109,0.0,0.0,0.0,0.1667,0.08582
ROCK1,0.00916,0.0,0.00904,0.00656,0.0,0.0,0.00469,0.0109,0.00131,0.0,0.0282,0.00313,0.03298,0.0,0.00104,0.00145,0.00598,0.0,0.0,0.00356,0.0,0.0,0.00681,0.0
ROCK2,0.00272,0.0,0.00992,0.6111,0.00105,0.0,0.00515,0.00518,0.00612,0.02652,0.4286,0.00382,0.9118,0.07105,0.1509,0.0022,0.1509,0.0028,0.00991,0.00524,0.00542,0.0233,0.02,0.01089
ROR1,0.03607,0.0,0.00641,0.0,0.0051,0.0,0.0,0.01429,0.0,0.0,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROR2,0.07583,0.07424,0.38529,0.10294,0.03337,0.17646,0.12136,0.13286,0.08794,0.01155,0.10234,0.04126,0.08253,0.02556,0.71688,0.00528,0.1374,0.1006,0.05057,0.07392,0.85476,0.03117,0.1927,0.12469
RPRM,0.0,0.0,0.0,0.02272,0.0,0.0,0.01234,0.0,0.0,0.00402,0.0,0.0,0.33288,0.00617,0.96,0.0,0.01093,0.01334,0.0,0.03425,0.96875,0.01352,0.0,0.06867
RPS6,0.0,0.0,0.0,0.0,0.0,0.06451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA1,1.0,0.29762,0.20972,0.16863,1.0,0.127,1.0,0.0,0.07018,0.95835,0.0,0.0875,0.0,0.17674,0.248,0.0076,0.7,0.69228,0.76665,0.21762,0.32259,0.07627,0.00787,0.83335
RPS6KA2,0.03932,0.0,0.04715,0.07162,0.86771,0.04083,0.45133,0.07798,0.09015,0.11013,0.2152,0.14024,0.06658,0.01042,0.57716,0.0489,0.08497,0.06515,0.12329,0.02076,0.43708,0.07701,0.18446,0.08749
RPS6KA4,0.0224,0.0,0.05008,0.05471,0.01982,0.07674,0.03848,0.02503,0.01897,0.0,0.0,0.06499,0.10938,0.15825,0.04075,0.01202,0.0643,0.03333,0.0,0.01418,0.00495,0.16305,0.02485,0.08285
RPS6KA5,0.00518,0.0026,0.0,0.0,0.0,0.0,0.00386,0.00763,0.00575,0.0,0.0,0.0,0.00337,0.0,0.04282,0.0,0.00362,0.0,0.0,0.00688,0.00396,0.01219,0.0,0.00345
RPS6KB1,0.00519,0.0,0.00134,0.0,0.00204,0.01063,0.00453,0.00713,0.01551,0.00658,0.0,0.04843,0.05453,0.0,0.00608,0.0,0.00314,0.00465,0.00844,0.0,0.01543,0.05917,0.00585,0.0
RPS6KB2,0.04634,0.13514,0.11624,0.16191,0.64114,0.16574,0.0723,0.07866,0.36423,0.27649,0.15477,0.20621,0.2937,0.36861,0.4621,0.05678,0.1755,0.05406,0.03285,0.10378,0.14737,0.01922,0.25717,0.10786
RRAGA,0.00576,0.0,0.0,0.04824,0.00455,0.02813,0.00596,0.02062,0.00851,0.0,0.0,0.0,0.04502,0.00802,0.00078,0.0,0.00431,0.0,0.00206,0.01016,0.00483,0.0,0.00259,0.0
RRAGC,0.00957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423,0.0,0.00391,0.11818
RRAGD,0.00164,0.0,0.0,0.01225,0.00195,0.0,0.00421,0.002,0.0,0.0,0.0,0.03859,0.01765,0.0,0.50872,0.01476,0.01031,0.00822,0.00655,0.0,0.00352,0.0346,0.0,0.01213
RRAS,0.00594,0.0,0.05631,0.0,0.0,0.0,0.0074,0.0,0.01264,0.0,0.0,0.01176,0.01861,0.0,0.02182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04846
RRAS2,0.17673,0.16667,0.27779,0.02222,0.08087,0.19646,0.30443,0.08772,0.15385,0.12223,0.21739,0.11476,0.01666,0.17836,0.1941,0.0813,0.12984,0.20513,0.16447,0.19258,0.10484,0.11458,0.06776,0.22512
RRM2,0.0034,0.0,0.00112,0.0,0.00206,0.00489,0.00381,0.0,0.00164,0.0,0.02903,0.0,0.00142,0.0,0.00144,0.0,0.01504,0.00659,0.02148,0.0073,0.00483,0.0126,0.00177,0.02539
RRM2B,0.01044,0.04423,0.03412,0.00526,0.00493,0.00576,0.0032,0.00205,0.00095,0.01877,0.0,0.00292,0.01794,0.00334,0.00036,0.00082,0.00759,0.0,0.01048,0.00453,0.01413,0.00909,0.01005,0.00584
RSPO1,0.04884,0.00104,0.0789,0.17649,0.52663,0.0257,0.14437,0.18796,0.26015,0.0077,0.46667,0.18463,0.17513,0.02428,0.54441,0.02006,0.09141,0.01426,0.32447,0.46674,0.33832,0.01042,0.20291,0.1242
RSPO2,0.05512,0.21288,0.14447,0.09591,0.72796,0.139,0.40455,0.41396,0.55895,0.09448,0.37996,0.67078,0.04851,0.12893,0.67863,0.03108,0.31872,0.2409,0.21103,0.71836,0.61609,0.23885,0.47405,0.36789
RSPO3,0.04858,0.27011,0.0,0.0,0.91224,0.35,0.53905,0.42077,0.01613,0.10848,0.04226,0.03011,0.03215,0.04491,0.58338,0.0,0.14204,0.0107,0.01446,0.81034,0.7287,0.64062,0.03281,0.19687
RSPO4,0.0555,0.88934,0.34043,0.00674,0.81732,0.21035,0.67307,0.18077,0.4928,0.0,0.69548,0.02379,0.05046,0.05181,0.8773,0.11379,0.16138,0.43601,0.25221,0.841,0.87444,0.6598,0.40783,0.01556
RUVBL1,0.00905,0.0,0.13704,0.0,0.003,0.00718,0.0,0.01087,0.01333,0.0,0.14406,0.00882,0.08022,0.01365,0.16239,0.01283,0.0033,0.0,0.14361,0.0609,0.01219,0.05983,0.07456,0.05469
RXFP3,0.0083,0.01096,0.005,0.06374,0.69287,0.05038,0.52567,0.16417,0.12438,0.08812,0.21051,0.57908,0.28123,0.01548,0.30523,0.0,0.09576,0.00877,0.26092,0.89488,0.63087,0.13493,0.00507,0.09107
RXRA,0.83459,0.88323,0.87719,0.78415,0.83783,0.88719,0.87091,0.4211,0.16216,0.88404,0.40565,0.85714,0.82831,0.56529,0.7514,0.85766,0.2665,0.88369,0.66379,0.90758,0.81978,0.56895,0.82087,0.97062
RXRB,0.01754,0.0,0.05218,0.0024,0.06519,0.00334,0.00638,0.01433,0.07692,0.09091,0.0,0.00569,0.0,0.0218,0.01926,0.02256,0.00646,0.0077,0.0,0.01732,0.0,0.02509,0.0,0.01809
RXRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.0,0.0,0.0,0.0,0.6875
RYK,0.00512,0.00184,0.01689,0.0,0.00223,0.0,0.00302,0.0,0.0,0.0,0.0,0.00147,0.03417,0.00394,0.00204,0.00814,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0
RYR1,0.02248,0.1574,0.00826,0.27274,0.1875,0.19353,0.04,0.1,0.12195,0.0,0.0,0.75,0.0,0.0,0.29546,0.05661,0.16176,0.6,0.19047,0.21053,0.3871,0.05129,0.0,0.27551
RYR2,0.04503,0.00881,0.23812,0.00587,0.91483,0.16077,0.73752,0.06827,0.02313,0.05267,0.09872,0.09251,0.56637,0.01289,0.42478,0.07174,0.29296,0.33871,0.49998,0.85019,0.8573,0.44349,0.06819,0.51799
S100A9,0.0,0.0,0.17934,0.0,0.8889,0.1333,0.3846,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.37501,0.0,0.0,0.0,0.0,0.7778,0.75,0.0,0.0,0.70369
S1PR1,0.21197,0.00347,0.01408,0.00305,0.23249,0.09076,0.14194,0.00232,0.03555,0.03373,0.0,0.01039,0.04032,0.08421,0.62396,0.01753,0.05343,0.39019,0.00448,0.01337,0.02382,0.0441,0.79444,0.02522
S1PR2,0.0,0.0,0.0,0.0,0.01546,0.0,0.00629,0.02563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526,0.0137,0.0,0.0,0.0,0.0,0.0,0.00732,0.01398
S1PR3,0.32808,0.2381,0.73303,0.42348,0.89597,0.6943,0.73961,0.25357,0.57814,0.25873,0.54777,0.46064,0.3345,0.38184,0.83313,0.38417,0.72259,0.64487,0.17438,0.92289,0.88408,0.18771,0.70555,0.89642
S1PR4,0.29281,0.80968,0.8275,0.87853,0.822,0.7532,0.40341,0.76923,0.86986,0.89592,0.82407,0.88571,0.2618,0.72631,0.72018,0.1188,0.86585,0.42716,0.60768,0.77495,0.72781,0.74677,0.85052,0.82202
S1PR5,0.03175,0.1,0.03247,0.02289,0.01529,0.0056,0.32891,0.02702,0.0,0.0,0.11529,0.01235,0.26471,0.1,0.41463,0.03361,0.13275,0.12501,0.10496,0.35715,0.0825,0.0,0.20072,0.0234
SAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02346,0.0,0.00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCD,0.00284,0.0,0.0,0.0,0.0105,0.0,0.04763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.0101,0.0,0.00138,0.0,0.00101,0.01014,0.0,0.0,0.0
SCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545,0.0,0.0,0.00782,0.0,0.0,0.0,0.06443,0.00333,0.0,0.0,0.00511
SCP2,0.47059,0.1875,0.20287,0.20715,0.72729,0.52263,0.72549,0.0,0.33333,0.10169,0.3636,0.5,0.41035,0.61765,0.74684,0.0,0.11537,0.64815,0.6316,0.35678,0.2,0.0,0.73335,0.49807
SCRIB,0.00851,0.00028,0.08036,0.00734,0.02875,0.01779,0.02037,0.01318,0.00159,0.04905,0.0,0.01867,0.04962,0.02537,0.02579,0.01507,0.01154,0.09842,0.00394,0.05582,0.01532,0.00803,0.02031,0.0
SEC13,0.09698,0.07622,0.1755,0.00424,0.03038,0.11254,0.21416,0.29306,0.05942,0.31092,0.0,0.02172,0.01174,0.02288,0.32568,0.01792,0.03572,0.12913,0.01428,0.35256,0.0,0.12006,0.23576,0.0227
SEH1L,0.00283,0.0,0.04067,0.00316,0.00559,0.01145,0.00337,0.0,0.00515,0.0277,0.0,0.00563,0.0078,0.0,0.0,0.02006,0.00288,0.0,0.00358,0.00504,0.00377,0.0,0.01807,0.00255
SENP2,0.00308,0.0,0.0,0.00499,0.00274,0.00896,0.0,0.0,0.00607,0.03393,0.01075,0.008,0.053,0.00047,0.03384,0.00429,0.00766,0.00518,0.03529,0.0153,0.0,0.01735,0.01299,0.00151
SERPINE1,0.1614,0.17257,0.09349,0.1663,0.02702,0.28202,0.33968,0.12608,0.22168,0.33317,0.02405,0.3169,0.36518,0.43032,0.1223,0.00892,0.06854,0.24392,0.0028,0.0595,0.23102,0.2424,0.23656,0.31972
SERPINF1,0.9091,1.0,1.0,0.97368,0.95114,0.77419,0.73467,0.86047,0.82523,0.73256,1.0,0.89284,1.0,0.90069,0.87956,0.79424,0.82032,1.0,0.67868,0.95914,0.94807,0.92913,0.88495,0.93102
SESN1,0.01421,0.0,0.00218,0.01582,0.00204,0.0,0.01262,0.01524,0.0,0.0,0.0,0.0,0.0,0.00407,0.00445,0.0,0.00333,0.00433,0.0,0.00788,0.01163,0.00985,0.01494,0.00293
SESN2,0.15464,0.0113,0.22636,0.15,0.30822,0.227,0.35114,0.01981,0.0,0.09174,0.0,0.00649,0.07517,0.24705,0.21735,0.0,0.01676,0.16429,0.0,0.37813,0.08631,0.0,0.02649,0.21536
SESN3,0.03291,0.0,0.02642,0.00084,0.03626,0.0,0.00654,0.0,0.0,0.0,0.0,0.0,0.02891,0.0,0.0,0.0,0.00508,0.0,0.0,0.01151,0.0,0.30185,0.01325,0.03165
SETD7,0.02209,0.00604,0.10386,0.00664,0.00728,0.0175,0.00182,0.05844,0.014,0.00115,0.0,0.00912,0.17978,0.00076,0.01556,0.00818,0.02085,0.0449,0.00828,0.02041,0.0117,0.0,0.20361,0.00654
SFN,0.6444,0.9722,0.5412,0.0,0.0,0.7361,0.0227,0.4412,0.0,0.0,0.0,0.0,0.1333,0.0,0.0159,0.7895,0.0,0.8333,0.0,0.0,0.0,0.0,0.6667,0.8873
SFRP1,0.0081,0.08843,0.16554,0.0,0.96945,0.2,0.85185,0.33899,0.68102,0.0,0.56454,0.00777,0.20622,0.0,0.6129,0.0,0.03206,0.0,0.01665,0.79998,0.97015,0.85883,0.23999,0.10072
SFRP2,0.48889,0.13333,0.43262,0.42,0.82915,0.32,0.63377,0.15909,0.31379,0.38525,0.39328,0.60104,0.5,0.4363,0.90003,0.0278,0.23375,0.09299,0.36915,0.8085,0.9853,0.10465,0.83335,0.70635
SFRP4,0.0,0.0,0.0,0.00078,0.26856,0.0084,0.0308,0.10733,0.01906,0.0,0.04983,0.0122,0.16805,0.00503,0.81443,0.0,0.0,0.0,0.0,0.07529,0.433,0.03411,0.0,0.00943
SFRP5,0.3928,0.16425,0.57084,0.34875,0.85143,0.61804,0.32312,0.58088,0.41961,0.18367,0.12715,0.41574,0.11608,0.25735,0.67424,0.36256,0.53334,0.31172,0.22037,0.01497,0.84573,0.8366,0.78159,0.46303
SGK1,0.0189,0.20733,0.05347,0.56801,0.90372,0.01289,0.72963,0.35821,0.02564,0.1791,0.47826,0.07561,0.57043,0.44535,0.93556,0.01026,0.57745,0.0,0.06711,0.92215,0.40234,0.70239,0.05086,0.90098
SGK2,0.25027,0.83703,0.56792,0.86046,0.8233,0.56262,0.65097,0.88236,0.76116,0.98233,0.57557,0.86877,0.38096,0.92548,0.7776,0.4107,0.8859,0.4921,0.39394,0.85304,0.89353,0.68377,0.66931,0.9423
SGK3,0.0254,0.0,0.0,0.0367,0.01799,0.02975,0.28,0.05771,0.0091,0.0,0.0,0.01059,0.16529,0.0061,0.38683,0.04205,0.0254,0.01587,0.0,0.07246,0.01802,0.0192,0.03032,0.00992
SH2B1,0.01557,0.0,0.01508,0.0,0.0,0.00633,0.01304,0.0,0.00889,0.00851,0.0,0.0,0.0099,0.0,0.00257,0.0,0.0,0.0,0.0,0.01143,0.01222,0.02062,0.01429,0.0185
SH2B2,0.72341,0.05928,1.0,1.0,0.97221,0.93617,1.0,1.0,1.0,1.0,1.0,0.78262,0.02663,0.8788,0.90739,0.89286,1.0,0.93102,1.0,0.86156,0.9487,0.07663,0.8889,0.9881
SH2B3,0.23177,0.06237,0.1685,0.0,0.27694,0.14071,0.12738,0.02114,0.07298,0.26773,0.30612,0.03602,0.07414,0.02583,0.22804,0.05891,0.14285,0.11343,0.0314,0.01418,0.02051,0.02962,0.05921,0.12592
SH2D2A,0.061,0.96427,0.09003,0.0,0.97825,0.18642,0.6256,0.7353,0.07741,0.5,0.88904,0.70415,0.2353,1.0,0.7353,0.01562,0.70587,0.11217,0.4286,0.6078,0.80555,0.56725,0.4643,0.75
SHARPIN,0.00734,0.0,0.00288,0.00028,0.00202,0.00124,0.00258,0.00361,0.00429,0.00936,0.0,0.00613,0.00628,0.00031,0.00797,0.00068,0.0052,0.0,0.0,0.0029,0.00471,0.01268,0.00645,0.00301
SHC2,0.01983,0.07668,0.26473,0.00706,0.19923,0.11463,0.03264,0.0,0.01824,0.2381,0.06181,0.0151,0.04721,0.02929,0.07865,0.02199,0.01178,0.18833,0.01498,0.02072,0.01282,0.0,0.05802,0.00513
SHC4,0.0,0.0556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHH,0.13257,0.0636,0.12036,0.04794,0.90502,0.1924,0.17332,0.33945,0.32645,0.23048,0.23258,0.06557,0.04159,0.0633,0.78219,0.03817,0.14498,0.1459,0.01487,0.09802,0.01768,0.0303,0.37861,0.31928
SHISA5,0.45962,0.2988,0.33373,0.20994,0.77279,0.4348,0.21927,0.8571,0.06137,0.01784,0.01989,0.41709,0.58883,0.32232,0.53288,0.00617,0.25301,0.31114,0.10693,0.11241,0.04545,0.03572,0.48782,0.1952
SHOC2,0.00571,0.0,0.02993,0.00393,0.00075,0.0,0.0044,0.00147,0.00123,0.0,0.0,0.00598,0.00949,0.00065,0.00171,0.00121,0.00285,0.00216,0.0,0.02233,0.00591,0.0,0.01133,0.00731
SIAH1,0.0,0.0,0.03727,0.0,0.00566,0.04887,0.00375,0.01408,0.0,0.04747,0.0,0.00868,0.04255,0.01818,0.10396,0.01019,0.05229,0.03867,0.01754,0.06714,0.01444,0.01423,0.02744,0.04959
SIK1,0.00837,0.06425,0.0,0.01363,0.31784,0.0205,0.0932,0.00084,0.00284,0.00803,0.00129,0.00957,0.20299,0.01742,0.31814,0.00085,0.05055,0.11532,0.01106,0.22838,0.26208,0.0077,0.12557,0.12357
SIK2,0.0,0.00085,0.0,0.0,0.00502,0.0,0.01531,0.01064,0.00299,0.0,0.0,0.0022,0.27126,0.0,0.0,0.0,0.00267,0.0,0.0,0.01528,0.00175,0.0,0.0,0.0
SIN3A,0.0,0.0,0.05829,0.0,0.00383,0.0,0.01558,0.02002,0.0202,0.0,0.0,0.00483,0.0,0.0,0.01388,0.00335,0.00534,0.01887,0.00543,0.00444,0.0,0.01905,0.0,0.01719
SIPA1,0.96,1.0,1.0,0.95115,1.0,0.94415,0.82685,0.92308,0.98215,1.0,1.0,0.98506,0.5882,0.97115,1.0,0.9737,0.9853,0.9804,1.0,0.90372,0.93583,0.71212,0.91668,0.97755
SIPA1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235,0.00685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIVA1,0.1047,0.99734,0.06922,0.00097,0.96482,0.02141,0.58243,0.11014,0.40913,0.21792,0.80263,0.41455,0.21275,0.05516,0.91946,0.25946,0.46761,0.23103,0.36218,0.66505,0.36641,0.02854,0.10112,0.67036
SKAP1,0.86451,0.70652,0.95172,0.09298,0.89787,0.94168,0.5625,0.82841,0.33333,0.696,0.73529,0.59504,0.79762,0.76991,0.96129,0.57943,0.6507,0.98925,0.20153,0.30421,0.66372,0.07174,0.92982,0.84931
SKP1,0.05142,0.15932,0.0216,0.0,0.02102,0.02083,0.01035,0.0271,0.01617,0.05103,0.04977,0.11407,0.06078,0.00968,0.02684,0.0,0.02065,0.06527,0.01172,0.02775,0.00422,0.0119,0.02612,0.11858
SKP2,0.00328,0.0,0.0,0.00514,0.00335,0.01529,0.02597,0.00315,0.00668,0.01096,0.0,0.01952,0.0,0.01205,0.00268,0.00733,0.0,0.0,0.0088,0.00696,0.00623,0.02485,0.00263,0.01422
SLC25A31,0.7037,1.0,0.0,1.0,1.0,0.4444,0.8421,0.6667,1.0,0.0,1.0,0.9167,0.0,1.0,1.0,0.4545,0.85,0.8214,0.6744,1.0,1.0,0.7368,1.0,0.8788
SLC25A4,0.00639,0.0,0.0,0.0,0.14864,0.0,0.01413,0.0087,0.00189,0.0,0.0,0.01418,0.00588,0.00253,0.00639,0.00743,0.0187,0.0,0.00422,0.00866,0.00444,0.01432,0.08219,0.00868
SLC27A1,0.0,0.0,0.02457,0.0,0.00171,0.002,0.06513,0.00287,0.00145,0.00997,0.00285,0.00544,0.0,0.0,0.0,0.0008,0.013,0.00328,0.0,0.01553,0.00134,0.0,0.00847,0.00139
SLC27A4,0.01014,0.0,0.0,0.0,0.00301,0.02581,0.0,0.01878,0.00252,0.0,0.0,0.0,0.0,0.0,0.03434,0.02232,0.0,0.0241,0.0,0.0,0.00561,0.01083,0.0,0.00771
SLC2A1,0.21859,0.03031,0.18909,0.10294,0.07839,0.19305,0.37438,0.14721,0.0,0.3642,0.1713,0.25962,0.27789,0.07246,0.25933,0.03095,0.23128,0.34274,0.02649,0.0,0.0155,0.0,0.32391,0.09259
SLC2A4,0.0079,0.01294,0.00945,0.00131,0.00096,0.00317,0.05568,0.00744,0.00753,0.0,0.01963,0.00196,0.04991,0.00114,0.00625,0.00483,0.01935,0.00354,0.0,0.01712,0.01214,0.0,0.0,0.01435
SLC38A9,0.00534,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04098,0.0,0.07947,0.0,0.0,0.0,0.0,0.00807,0.0,0.0,0.0,0.0,0.0,0.0198
SLC3A2,0.0015,0.0,0.0,0.02649,0.05724,0.02084,0.25482,0.01086,0.00124,0.13472,0.0,0.0303,0.14019,0.11391,0.04358,0.00034,0.00454,0.03226,0.03026,0.03938,0.21788,0.07324,0.0541,0.1303
SLC7A5,0.20461,0.1383,0.60697,0.26844,0.32481,0.78313,0.33946,0.4659,0.23077,0.47639,1.0,0.05914,0.40299,0.26466,0.56721,0.4773,0.27778,0.68714,0.89338,0.23351,0.13126,0.26858,0.25882,0.95805
SLC8A1,0.02622,0.02616,0.02239,0.08702,0.89395,0.08772,0.25758,0.0,0.34579,0.10405,0.88732,0.03954,0.392,0.0,0.60624,0.00818,0.01562,0.0,0.16784,1.0,0.0,0.26515,0.08184,0.46513
SLC8A2,0.0,0.0,0.0,0.0,0.0,0.0,0.03334,0.0,0.0,0.0061,0.0,0.06761,0.02705,0.0,0.04544,0.0,0.0,0.0,0.0,0.0,0.06976,0.0,0.07895,0.0
SLC8A3,0.0,0.0,0.0,0.10526,0.92518,0.06818,0.62338,0.03334,0.02097,0.0,0.0,0.02837,0.0,0.16831,0.48695,0.0,0.07844,0.05,0.0,0.03449,0.0,0.0,0.0115,0.04237
SMAD1,0.00555,0.0,0.05819,0.0,0.00116,0.00396,0.00146,0.02499,0.00399,0.0,0.0,0.0,0.02307,0.00208,0.01515,0.0,0.0084,0.0,0.00107,0.01589,0.00567,0.00113,0.0,0.0095
SMAD2,0.00613,0.01162,0.03736,0.0,0.06924,0.00365,0.00814,0.0017,0.00677,0.00282,0.0,0.00285,0.00946,0.0,0.00275,0.00109,0.00147,0.00979,0.00457,0.02691,0.0046,0.01032,0.00797,0.00551
SMAD3,0.9371,1.0,0.99355,1.0,0.95374,0.85368,0.98889,1.0,1.0,0.94073,0.95146,0.45756,1.0,0.97038,0.94648,0.91667,1.0,1.0,0.83636,1.0,0.9375,0.8642,1.0,0.9261
SMAD4,0.00273,0.0,0.0058,0.00693,0.00153,0.0,0.00302,0.0,0.00181,0.0,0.0,0.01024,0.00554,0.0,0.00374,0.00312,0.00757,0.0,0.00224,0.0,0.0,0.01056,0.00467,0.01276
SMAD5,0.00745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01335,0.0,0.0,0.00622,0.0,0.0,0.00533,0.0,0.0,0.01488
SMAD6,0.00465,0.0,0.02208,0.00097,0.00146,0.00419,0.00736,0.00282,0.0,0.0,0.0,0.0023,0.00408,0.00151,0.00094,0.00284,0.00406,0.0,0.01587,0.00335,0.00216,0.00095,0.00258,0.00475
SMAD7,0.72429,0.93687,0.21271,0.86822,0.26163,0.9427,0.45578,0.82933,0.97572,0.746,0.63728,0.89446,0.81375,0.86781,0.67461,0.00853,0.01102,0.88974,0.21169,0.29531,0.09435,0.75879,0.89475,0.93042
SMAD9,0.10624,0.03932,0.41173,0.03947,0.81008,0.26241,0.33479,0.9091,0.18132,0.15493,0.03987,0.05117,0.29688,0.0435,0.0723,0.10473,0.06393,0.39104,0.10855,0.1698,0.0902,0.08782,0.09453,0.01618
SMO,0.06251,0.00449,0.10373,0.17808,0.36289,0.15437,0.34784,0.06312,0.3149,0.10287,0.67735,0.03749,0.07583,0.11565,0.40328,0.0661,0.07907,0.12723,0.11157,0.09824,0.41616,0.06819,0.59873,0.06514
SMPD2,0.0,0.0,0.0,0.0,0.00602,0.00349,0.00114,0.0,0.0024,0.02473,0.0,0.00937,0.0,0.00274,0.0,0.0,0.00713,0.0166,0.0,0.02551,0.00222,0.0,0.00357,0.00081
SMURF1,0.00895,0.0,0.08,0.0023,0.0,0.0,0.00456,0.0,0.0,0.08442,0.0,0.00554,0.0,0.0,0.0032,0.0,0.0,0.02828,0.0,0.00194,0.00571,0.0,0.00613,0.0
SMURF2,0.07702,0.0062,0.13672,0.00607,0.01283,0.06504,0.06315,0.0,0.06772,0.0146,0.0,0.00656,0.13772,0.00893,0.00371,0.08819,0.00974,0.07574,0.0,0.0879,0.00661,0.01961,0.07552,0.09405
SOCS1,0.00622,0.02941,0.02367,0.01111,0.00543,0.0,0.00099,0.00177,0.00068,0.00419,0.0,0.00832,0.04299,0.00566,0.01706,0.0024,0.00895,0.00319,0.00389,0.01136,0.00374,0.00425,0.0,0.00888
SOCS2,0.05806,0.01118,0.07707,0.02777,0.02128,0.06891,0.06544,0.08768,0.07086,0.07831,0.18775,0.0084,0.0515,0.04422,0.22412,0.05405,0.06853,0.11106,0.01495,0.19296,0.00648,0.01203,0.08373,0.05991
SOCS3,0.01268,0.0,0.05062,0.00637,0.00193,0.01377,0.01028,0.0,0.00289,0.0,0.0,0.00835,0.04678,0.00064,0.00443,0.00449,0.02457,0.00229,0.02103,0.01744,0.00692,0.01762,0.02016,0.00195
