src,dest
GNB2,ADCY6
GNB2,ADCY7
GNB2,ADCY8
GNB2,ADCY9
GNB2,CAMK4
GNB2,GNB3
GNB2,GNB4
GNB2,GNG10
GNB2,GNG11
GNB2,GNG13
GNB2,GNG4
GNB2,GNG5
GNB2,GNG7
GNB2,GNG8
GNB2,GNGT2
GNB2,HRAS
GNB2,KRAS
GNB2,LPAR2
GNB2,LPAR5
GNB2,MRAS
GNB2,PIK3CA
GNB2,PIK3CD
GNB2,PIK3R1
GNB2,PIK3R2
GNB2,PIK3R3
GNB2,PIK3R5
GNB2,PLCB1
GNB2,PLCB2
GNB2,PLCB3
GNB2,PLCB4
GNB2,PLCG1
GNB2,PLCG2
GNB2,PREX1
GNB2,PRKAA1
GNB2,PRKAA2
GNB2,PRKAB1
GNB2,PRKAB2
GNB2,PRKAG1
GNB2,PRKAG2
GNB2,PRKAG3
GNB2,PRKCE
GNB2,RASGRF1
GNB2,RASGRF2
GNB2,RRAS
GNB2,RRAS2
GNB3,ADCY1
GNB3,ADCY2
GNB3,ADCY3
GNB3,ADCY4
GNB3,ADCY5
GNB3,ADCY6
GNB3,ADCY7
GNB3,ADCY8
GNB3,ADCY9
GNB3,CAMK4
GNB3,GNB4
GNB3,GNG10
GNB3,GNG11
GNB3,GNG13
GNB3,GNG4
GNB3,GNG5
GNB3,GNG7
GNB3,GNG8
GNB3,GNGT2
GNB3,HRAS
GNB3,KRAS
GNB3,LPAR2
GNB3,LPAR5
GNB3,MRAS
GNB3,PIK3CA
GNB3,PIK3CD
GNB3,PIK3R1
GNB3,PIK3R2
GNB3,PIK3R3
GNB3,PIK3R5
GNB3,PLCB1
GNB3,PLCB2
GNB3,PLCB3
GNB3,PLCB4
GNB3,PLCG1
GNB3,PLCG2
GNB3,PREX1
GNB3,PRKAA1
GNB3,PRKAA2
GNB3,PRKAB1
GNB3,PRKAB2
GNB3,PRKAG1
GNB3,PRKAG2
GNB3,PRKAG3
GNB3,PRKCE
GNB3,RASGRF1
GNB3,RASGRF2
GNB3,RRAS
GNB3,RRAS2
GNB4,ADCY1
GNB4,ADCY2
GNB4,ADCY3
GNB4,ADCY4
GNB4,ADCY5
GNB4,ADCY6
GNB4,ADCY7
GNB4,ADCY8
GNB4,ADCY9
GNB4,CAMK4
GNB4,GNG8
GNB4,HRAS
GNB4,KRAS
GNB4,LPAR2
GNB4,MRAS
GNB4,PIK3CA
GNB4,PIK3CD
GNB4,PIK3R1
GNB4,PIK3R2
GNB4,PIK3R3
GNB4,PIK3R5
GNB4,PLCB1
GNB4,PLCB2
GNB4,PLCB3
GNB4,PLCB4
GNB4,PLCG1
GNB4,PLCG2
GNB4,PREX1
GNB4,PRKAA1
GNB4,PRKAA2
GNB4,PRKAB1
GNB4,PRKAB2
GNB4,PRKAG1
GNB4,PRKAG2
GNB4,PRKAG3
GNB4,PRKCE
GNB4,RASGRF1
GNB4,RASGRF2
GNB4,RRAS
GNB4,RRAS2
GNB5,ADCY1
GNB5,ADCY2
GNB5,ADCY3
GNB5,ADCY4
GNB5,ADCY5
GNB5,ADCY6
GNB5,ADCY7
GNB5,ADCY8
GNB5,ADCY9
GNB5,CAMK4
GNB5,CHRM1
GNB5,F2R
GNB5,GNB1
GNB5,GNB2
GNB5,GNB3
GNB5,GNB4
GNB5,GNG10
GNB5,GNG11
GNB5,GNG13
GNB5,GNG4
GNB5,GNG5
GNB5,GNG7
GNB5,GNG8
GNB5,GNGT2
GNB5,HRAS
GNB5,KRAS
GNB5,LPAR1
GNB5,LPAR2
GNB5,LPAR3
GNB5,LPAR5
GNB5,MRAS
GNB5,PIK3CA
GNB5,PIK3CD
GNB5,PIK3R1
GNB5,PIK3R2
GNB5,PIK3R3
GNB5,PIK3R5
GNB5,PLCB1
GNB5,PLCB2
GNB5,PLCB3
GNB5,PLCB4
GNB5,PLCG1
GNB5,PLCG2
GNB5,PREX1
GNB5,PRKAA1
GNB5,PRKAA2
GNB5,PRKAB1
GNB5,PRKAB2
GNB5,PRKAG1
GNB5,PRKAG2
GNB5,PRKAG3
GNB5,PRKCE
GNB5,RASGRF1
GNB5,RASGRF2
GNB5,RRAS
GNB5,RRAS2
GNG10,ADCY1
GNG10,ADCY2
GNG10,ADCY3
GNG10,ADCY4
GNG10,ADCY5
GNG10,ADCY6
GNG10,ADCY7
GNG10,ADCY8
GNG10,ADCY9
GNG10,CAMK4
GNG10,GNB4
GNG10,GNG11
GNG10,GNG13
GNG10,GNG8
GNG10,GNGT2
GNG10,HRAS
GNG10,KRAS
GNG10,LPAR2
GNG10,LPAR5
GNG10,MRAS
GNG10,PIK3CA
GNG10,PIK3CD
GNG10,PIK3R1
GNG10,PIK3R2
GNG10,PIK3R3
GNG10,PIK3R5
GNG10,PLCB1
GNG10,PLCB2
GNG10,PLCB3
GNG10,PLCB4
GNG10,PLCG1
GNG10,PLCG2
GNG10,PREX1
GNG10,PRKAA1
GNG10,PRKAA2
GNG10,PRKAB1
GNG10,PRKAB2
GNG10,PRKAG1
GNG10,PRKAG2
GNG10,PRKAG3
GNG10,PRKCE
GNG10,RASGRF1
GNG10,RASGRF2
GNG10,RRAS
GNG10,RRAS2
GNG11,ADCY1
GNG11,ADCY2
GNG11,ADCY3
GNG11,ADCY4
GNG11,ADCY5
GNG11,ADCY6
GNG11,ADCY7
GNG11,ADCY8
GNG11,ADCY9
GNG11,CAMK4
GNG11,GNB4
GNG11,GNG13
GNG11,GNG8
GNG11,GNGT2
GNG11,HRAS
GNG11,KRAS
GNG11,LPAR2
GNG11,LPAR5
GNG11,MRAS
GNG11,PIK3CA
GNG11,PIK3CD
GNG11,PIK3R1
GNG11,PIK3R2
GNG11,PIK3R3
GNG11,PIK3R5
GNG11,PLCB1
GNG11,PLCB2
GNG11,PLCB3
GNG11,PLCB4
GNG11,PLCG1
GNG11,PLCG2
GNG11,PREX1
GNG11,PRKAA1
GNG11,PRKAA2
GNG11,PRKAB1
GNG11,PRKAB2
GNG11,PRKAG1
GNG11,PRKAG2
GNG11,PRKAG3
GNG11,PRKCE
GNG11,RASGRF1
GNG11,RASGRF2
GNG11,RRAS
GNG11,RRAS2
GNG13,ADCY1
GNG13,ADCY2
GNG13,ADCY3
GNG13,ADCY4
GNG13,ADCY5
GNG13,ADCY6
GNG13,ADCY7
GNG13,ADCY8
GNG13,ADCY9
GNG13,CAMK4
GNG13,GNB4
GNG13,GNG8
GNG13,HRAS
GNG13,KRAS
GNG13,LPAR2
GNG13,LPAR5
GNG13,MRAS
GNG13,PIK3CA
GNG13,PIK3CD
GNG13,PIK3R1
GNG13,PIK3R2
GNG13,PIK3R3
GNG13,PIK3R5
GNG13,PLCB1
GNG13,PLCB2
GNG13,PLCB3
GNG13,PLCB4
GNG13,PLCG1
GNG13,PLCG2
GNG13,PREX1
GNG13,PRKAA1
GNG13,PRKAA2
GNG13,PRKAB1
GNG13,PRKAB2
GNG13,PRKAG1
GNG13,PRKAG2
GNG13,PRKAG3
GNG13,PRKCE
GNG13,RASGRF1
GNG13,RASGRF2
GNG13,RRAS
GNG13,RRAS2
GNG4,ADCY1
GNG4,ADCY2
GNG4,ADCY3
GNG4,ADCY4
GNG4,ADCY5
GNG4,ADCY6
GNG4,ADCY7
GNG4,ADCY8
GNG4,ADCY9
GNG4,CAMK4
GNG4,GNB4
GNG4,GNG10
GNG4,GNG11
GNG4,GNG13
GNG4,GNG5
GNG4,GNG7
GNG4,GNG8
GNG4,GNGT2
GNG4,HRAS
GNG4,KRAS
GNG4,LPAR2
GNG4,LPAR5
GNG4,MRAS
GNG4,PIK3CA
GNG4,PIK3CD
GNG4,PIK3R1
GNG4,PIK3R2
GNG4,PIK3R3
GNG4,PIK3R5
GNG4,PLCB1
GNG4,PLCB2
GNG4,PLCB3
GNG4,PLCB4
GNG4,PLCG1
GNG4,PLCG2
GNG4,PREX1
GNG4,PRKAA1
GNG4,PRKAA2
GNG4,PRKAB1
GNG4,PRKAB2
GNG4,PRKAG1
GNG4,PRKAG2
GNG4,PRKAG3
GNG4,PRKCE
GNG4,RASGRF1
GNG4,RASGRF2
GNG4,RRAS
GNG4,RRAS2
GNG5,ADCY1
GNG5,ADCY2
GNG5,ADCY3
GNG5,ADCY4
GNG5,ADCY5
GNG5,ADCY6
GNG5,ADCY7
GNG5,ADCY8
GNG5,ADCY9
GNG5,CAMK4
GNG5,GNB4
GNG5,GNG10
GNG5,GNG11
GNG5,GNG13
GNG5,GNG7
GNG5,GNG8
GNG5,GNGT2
GNG5,HRAS
GNG5,KRAS
GNG5,LPAR2
GNG5,LPAR5
GNG5,MRAS
GNG5,PIK3CA
GNG5,PIK3CD
GNG5,PIK3R1
GNG5,PIK3R2
GNG5,PIK3R3
GNG5,PIK3R5
GNG5,PLCB1
GNG5,PLCB2
GNG5,PLCB3
GNG5,PLCB4
GNG5,PLCG1
GNG5,PLCG2
GNG5,PREX1
GNG5,PRKAA1
GNG5,PRKAA2
GNG5,PRKAB1
GNG5,PRKAB2
GNG5,PRKAG1
GNG5,PRKAG2
GNG5,PRKAG3
GNG5,PRKCE
GNG5,RASGRF1
GNG5,RASGRF2
GNG5,RRAS
GNG5,RRAS2
GNG7,ADCY1
GNG7,ADCY2
GNG7,ADCY3
GNG7,ADCY4
GNG7,ADCY5
GNG7,ADCY6
GNG7,ADCY7
GNG7,ADCY8
GNG7,ADCY9
GNG7,CAMK4
GNG7,GNB4
GNG7,GNG10
GNG7,GNG11
GNG7,GNG13
GNG7,GNG8
GNG7,GNGT2
GNG7,HRAS
GNG7,KRAS
GNG7,LPAR2
GNG7,LPAR5
GNG7,MRAS
GNG7,PIK3CA
GNG7,PIK3CD
GNG7,PIK3R1
GNG7,PIK3R2
GNG7,PIK3R3
GNG7,PIK3R5
GNG7,PLCB1
GNG7,PLCB2
GNG7,PLCB3
GNG7,PLCB4
GNG7,PLCG1
GNG7,PLCG2
GNG7,PREX1
GNG7,PRKAA1
GNG7,PRKAA2
GNG7,PRKAB1
GNG7,PRKAB2
GNG7,PRKAG1
GNG7,PRKAG2
GNG7,PRKAG3
GNG7,PRKCE
GNG7,RASGRF1
GNG7,RASGRF2
GNG7,RRAS
GNG7,RRAS2
GNG8,ADCY1
GNG8,ADCY2
GNG8,ADCY3
GNG8,ADCY4
GNG8,ADCY5
GNG8,ADCY6
GNG8,ADCY7
GNG8,ADCY8
GNG8,ADCY9
GNG8,CAMK4
GNG8,HRAS
GNG8,KRAS
GNG8,MRAS
GNG8,PIK3CA
GNG8,PIK3CD
GNG8,PIK3R1
GNG8,PIK3R2
GNG8,PIK3R3
GNG8,PIK3R5
GNG8,PLCB1
GNG8,PLCB2
GNG8,PLCB3
GNG8,PLCB4
GNG8,PLCG1
GNG8,PLCG2
GNG8,PREX1
GNG8,PRKAA1
GNG8,PRKAA2
GNG8,PRKAB1
GNG8,PRKAB2
GNG8,PRKAG1
GNG8,PRKAG2
GNG8,PRKAG3
GNG8,PRKCE
GNG8,RASGRF1
GNG8,RASGRF2
GNG8,RRAS
GNG8,RRAS2
GNGT2,ADCY1
GNGT2,ADCY2
GNGT2,ADCY3
GNGT2,ADCY4
GNGT2,ADCY5
GNGT2,ADCY6
GNGT2,ADCY7
GNGT2,ADCY8
GNGT2,ADCY9
GNGT2,CAMK4
GNGT2,GNB4
GNGT2,GNG13
GNGT2,GNG8
GNGT2,HRAS
GNGT2,KRAS
GNGT2,LPAR2
GNGT2,LPAR5
GNGT2,MRAS
GNGT2,PIK3CA
GNGT2,PIK3CD
GNGT2,PIK3R1
GNGT2,PIK3R2
GNGT2,PIK3R3
GNGT2,PIK3R5
GNGT2,PLCB1
GNGT2,PLCB2
GNGT2,PLCB3
GNGT2,PLCB4
GNGT2,PLCG1
GNGT2,PLCG2
GNGT2,PREX1
GNGT2,PRKAA1
GNGT2,PRKAA2
GNGT2,PRKAB1
GNGT2,PRKAB2
GNGT2,PRKAG1
GNGT2,PRKAG2
GNGT2,PRKAG3
GNGT2,PRKCE
GNGT2,RASGRF1
GNGT2,RASGRF2
GNGT2,RRAS
GNGT2,RRAS2
GRB10,IGF1R
GRB10,INSR
GRB2,CSF1R
GRB2,EGFR
GRB2,EPHA2
GRB2,ERBB2
GRB2,ERBB3
GRB2,ERBB4
GRB2,FGFR1
GRB2,FGFR2
GRB2,FGFR3
GRB2,FGFR4
GRB2,FLT1
GRB2,FLT3
GRB2,FLT4
GRB2,GAB1
GRB2,GAB2
GRB2,IGF1R
GRB2,INSR
GRB2,KDR
GRB2,KIT
GRB2,LAT
GRB2,MAP2K1
GRB2,MAP2K2
GRB2,MET
GRB2,NGFR
GRB2,NTRK1
GRB2,NTRK2
GRB2,PDGFRA
GRB2,PTPN11
GRB2,SHC2
GRB2,SHC4
GRB2,SOS1
GRB2,SOS2
GRB2,TEK
GREM1,AMH
GREM1,BMP2
GREM1,BMP4
GREM1,BMP6
GREM1,BMP7
GREM1,BMP8A
GREM1,BMP8B
GREM1,GDF5
GREM1,GDF6
GREM1,GDF7
GRK1,CCR10
GRK1,CCR7
GRK1,CX3CR1
GRK1,CXCR4
GRK1,CXCR5
GRK4,CCR10
GRK4,CCR7
GRK4,CX3CR1
GRK4,CXCR4
GRK4,CXCR5
GRK5,CCR10
GRK5,CCR7
GRK5,CX3CR1
GRK5,CXCR4
GRK5,CXCR5
GRK6,CCR10
GRK6,CCR7
GRK6,CX3CR1
GRK6,CXCR4
GRK6,CXCR5
GRK7,CCR10
GRK7,CCR7
GRK7,CX3CR1
GRK7,CXCR4
GRK7,CXCR5
GRM1,AGAP2
GRM1,GNA11
GRM1,GNA12
GRM1,GNA13
GRM1,GNA14
GRM1,GNA15
GRM1,GNAQ
GRM1,GNAS
GRM1,HOMER1
GRM1,HOMER2
GRM1,HOMER3
GRM1,PLCB1
GRM1,PLCB2
GRM1,PLCB3
GRM1,PLCB4
GRM2,GNA12
GRM2,GNA13
GRM2,GNAS
GRM2,PLCB1
GRM2,PLCB2
GRM2,PLCB3
GRM2,PLCB4
GRM3,GNA12
GRM3,GNA13
GRM3,GNAS
GRM3,PLCB1
GRM3,PLCB2
GRM3,PLCB3
GRM3,PLCB4
GRM4,GNA12
GRM4,GNA13
GRM4,GNAS
GRM4,PLCB1
GRM4,PLCB2
GRM4,PLCB3
GRM4,PLCB4
GRM8,GNA12
GRM8,GNA13
GRM8,GNAS
GRM8,PLCB1
GRM8,PLCB2
GRM8,PLCB3
GRM8,PLCB4
GSK3B,APC
GSK3B,APC2
GSK3B,AXIN1
GSK3B,AXIN2
GSK3B,CCND1
GSK3B,CEBPB
GSK3B,CTNNB1
GSK3B,FRAT1
GSK3B,FRAT2
GSK3B,GYS1
GSK3B,MYC
GSK3B,NFATC1
GSK3B,NFATC2
GSK3B,NFATC3
GSK3B,TBC1D7
GSK3B,TSC1
GSK3B,TSC2
HBEGF,EGFR
HBEGF,ERBB4
HCAR1,GNAI1
HCAR1,GNAI2
HCAR1,GNAI3
HCK,DOCK2
HCK,ELMO1
HCK,PIK3CA
HCK,PIK3CD
HCK,PIK3R1
HCK,PIK3R2
HCK,PIK3R3
HCK,PIK3R5
HCK,PTK2
HCK,PTK2B
HCK,SHC2
HCK,SHC4
HDAC1,CIR1
HDAC1,HDAC2
HDAC1,HDAC3
HDAC1,NCOR1
HDAC1,NCOR2
HDAC1,RBPJ
HDAC1,RBPJL
HDAC1,RXRA
HDAC1,RXRB
HDAC1,RXRG
HDAC1,THRA
HDAC1,THRB
HDAC1,TLE1
HDAC1,TLE2
HDAC1,TLE3
HDAC1,TLE4
HDAC1,TLE6
HDAC2,CIR1
HDAC2,HDAC3
HDAC2,NCOR1
HDAC2,NCOR2
HDAC2,RBPJ
HDAC2,RBPJL
HDAC2,RXRA
HDAC2,RXRB
HDAC2,RXRG
HDAC2,THRA
HDAC2,THRB
HDAC2,TLE1
HDAC2,TLE2
HDAC2,TLE3
HDAC2,TLE4
HDAC2,TLE6
HDAC3,NCOR1
HDAC3,RXRA
HDAC3,RXRB
HDAC3,RXRG
HDAC3,THRA
HDAC3,THRB
HDAC4,MEF2A
HDAC4,MEF2B
HDAC4,MEF2C
HDAC4,MEF2D
HDAC5,MEF2A
HDAC5,MEF2B
HDAC5,MEF2C
HDAC5,MEF2D
HHATL,HHAT
HHIP,DHH
HHIP,IHH
HHIP,SHH
HIF1A,ALDOA
HIF1A,ALDOC
HIF1A,ARNT
HIF1A,BCL2
HIF1A,CDKN1A
HIF1A,CDKN1B
HIF1A,EDN1
HIF1A,ENO1
HIF1A,ENO2
HIF1A,ENO3
HIF1A,ENO4
HIF1A,EPO
HIF1A,FLT1
HIF1A,GAPDH
HIF1A,HK1
HIF1A,HKDC1
HIF1A,HMOX1
HIF1A,LDHA
HIF1A,LDHAL6A
HIF1A,LDHB
HIF1A,LDHC
HIF1A,LTBR
HIF1A,NOS3
HIF1A,PDK1
HIF1A,PFKFB3
HIF1A,PFKL
HIF1A,PFKM
HIF1A,PFKP
HIF1A,SERPINE1
HIF1A,SLC2A1
HIF1A,TEK
HIF1A,TF
HIF1A,TFRC
HIF1A,VEGFA
HNF4A,G6PC3
HNF4A,PCK2
HOMER1,PIK3CA
HOMER1,PIK3CD
HOMER1,PIK3R1
HOMER1,PIK3R2
HOMER1,PIK3R3
HOMER2,PIK3CA
HOMER2,PIK3CD
HOMER2,PIK3R1
HOMER2,PIK3R2
HOMER2,PIK3R3
HOMER3,PIK3CA
HOMER3,PIK3CD
HOMER3,PIK3R1
HOMER3,PIK3R2
HOMER3,PIK3R3
HRAS,BRAF
HRAS,BRAP
HRAS,FOS
HRAS,JUN
HRAS,MAP3K1
HRAS,MAP3K3
HRAS,MAPK1
HRAS,MAPK11
HRAS,MAPK12
HRAS,MAPK13
HRAS,MAPK14
HRAS,MAPK3
HRAS,MAPK8
HRAS,MAPK9
HRAS,PIK3CA
HRAS,PIK3CD
HRAS,PIK3R1
HRAS,PIK3R2
HRAS,PIK3R3
HRAS,PLCE1
HRAS,RAF1
HRAS,RALBP1
HRAS,RALGDS
HRAS,RAPGEF5
HRAS,RASSF1
HRAS,RASSF5
HRAS,RGL1
HRAS,RGL2
HRAS,RIN1
HRAS,TIAM1
HRH1,GNA11
HRH1,GNA14
HRH1,GNA15
HRH1,GNAQ
HRH2,GNAL
HRH2,GNAS
HSP90AA1,AKT1
HSP90AA1,AKT2
HSP90AA1,HSP90AB1
HSP90AA1,HSP90B1
HSP90AB1,AKT1
HSP90AB1,AKT2
HSP90AB1,HSP90B1
HSP90B1,AKT1
HSP90B1,AKT2
HSPA1A,MAPK8
HSPA1A,MAPK9
HSPA1B,MAPK8
HSPA1B,MAPK9
HSPA1L,MAPK8
HSPA1L,MAPK9
HSPA2,MAPK8
HSPA2,MAPK9
HSPA6,MAPK8
HSPA6,MAPK9
HSPA8,MAPK8
HSPA8,MAPK9
HTR1A,GNAI1
HTR1A,GNAI2
HTR1A,GNAI3
HTR1B,GNAI1
HTR1B,GNAI2
HTR1B,GNAI3
HTR1E,GNAI1
HTR1E,GNAI2
HTR1E,GNAI3
HTR1F,GNAI1
HTR1F,GNAI2
HTR1F,GNAI3
HTR2A,GNA11
HTR2A,GNA14
HTR2A,GNA15
HTR2A,GNAQ
HTR5A,GNAL
HTR5A,GNAS
HTR6,GNAL
HTR6,GNAS
HTR7,GNAL
HTR7,GNAS
HTR7,GNB1
HTR7,GNB2
HTR7,GNB3
HTR7,GNB4
HTR7,GNB5
HTR7,GNG10
HTR7,GNG11
HTR7,GNG13
HTR7,GNG4
HTR7,GNG5
HTR7,GNG7
HTR7,GNG8
HTR7,GNGT2
ID1,THBS1
IFIH1,MAVS
IFNAR1,IFNAR2
IFNAR1,IL2RB
IFNAR1,IL4R
IFNAR1,IL6R
IFNAR1,JAK1
IFNAR1,JAK2
IFNAR1,JAK3
IFNAR1,OSMR
IFNAR1,STAT1
IFNAR1,TYK2
IFNAR2,IL2RB
IFNAR2,IL4R
IFNAR2,IL6R
IFNAR2,JAK1
IFNAR2,JAK2
IFNAR2,JAK3
IFNAR2,OSMR
IFNAR2,STAT1
IFNAR2,TYK2
IFNGR1,JAK1
IFNGR1,JAK2
IFNGR1,JAK3
IFNGR1,NFKB1
IFNGR1,RELA
IFNGR1,TYK2
IFNGR2,JAK1
IFNGR2,JAK2
IFNGR2,JAK3
IFNGR2,NFKB1
IFNGR2,RELA
IFNGR2,TYK2
IGF1R,CRK
IGF1R,CRKL
IGF1R,GRB2
IGF1R,IRS1
IGF1R,IRS2
IGF1R,MAP2K1
IGF1R,MAP2K2
IGF1R,PIK3CA
IGF1R,PIK3CD
IGF1R,PIK3R1
IGF1R,PIK3R2
IGF1R,PIK3R3
IGF1R,PLCB1
IGF1R,PLCB2
IGF1R,PLCB3
IGF1R,PLCB4
IGF1R,SHC2
IGF1R,SHC4
IGF2,CSF1R
IGF2,EGFR
IGF2,EPHA2
IGF2,ERBB2
IGF2,ERBB3
IGF2,ERBB4
IGF2,FGFR1
IGF2,FGFR2
IGF2,FGFR3
IGF2,FGFR4
IGF2,FLT1
IGF2,FLT3
IGF2,FLT4
IGF2,IGF1R
IGF2,INSR
IGF2,KDR
IGF2,KIT
IGF2,MET
IGF2,NGFR
IGF2,NTRK1
IGF2,NTRK2
IGF2,PDGFRA
IGF2,TEK
IHH,BOC
IHH,DISP1
IHH,GAS1
IHH,LRP2
IHH,PTCH1
IHH,PTCH2
IKBKB,FOXO1
IKBKB,FOXO3
IKBKB,IRS1
IKBKB,IRS2
IKBKB,NFKB1
IKBKB,NFKB2
IKBKB,NFKBIA
IKBKB,NFKBIB
IKBKB,PTEN
IKBKB,RELA
IKBKB,RELB
IKBKB,TBC1D7
IKBKB,TSC1
IKBKB,TSC2
IL10RA,JAK1
IL10RA,JAK2
IL10RA,JAK3
IL10RA,TYK2
IL10RB,JAK1
IL10RB,JAK2
IL10RB,JAK3
IL10RB,TYK2
IL11,CNTFR
IL11,EGFR
IL11,EPOR
IL11,GHR
IL11,IFNAR1
IL11,IFNAR2
IL11,IFNGR1
IL11,IFNGR2
IL11,IL10RA
IL11,IL10RB
IL11,IL11RA
IL11,IL12RB1
IL11,IL15RA
IL11,IL20RA
IL11,IL20RB
IL11,IL22RA1
IL11,IL27RA
IL11,IL2RB
IL11,IL4R
IL11,IL6R
IL11,IL6ST
IL11,LEPR
IL11,LIFR
IL11,OSMR
IL11,PDGFRA
IL11RA,JAK1
IL11RA,JAK2
IL11RA,JAK3
IL11RA,TYK2
IL12A,CNTFR
IL12A,EGFR
IL12A,EPOR
IL12A,GHR
IL12A,IFNAR1
IL12A,IFNAR2
IL12A,IFNGR1
IL12A,IFNGR2
IL12A,IL10RA
IL12A,IL10RB
IL12A,IL11RA
IL12A,IL12RB1
IL12A,IL15RA
IL12A,IL20RA
IL12A,IL20RB
IL12A,IL22RA1
IL12A,IL27RA
IL12A,IL2RB
IL12A,IL4R
IL12A,IL6R
IL12A,IL6ST
IL12A,LEPR
IL12A,LIFR
IL12A,OSMR
IL12A,PDGFRA
IL12B,CNTFR
IL12B,EGFR
IL12B,EPOR
IL12B,GHR
IL12B,IFNAR1
IL12B,IFNAR2
IL12B,IFNGR1
IL12B,IFNGR2
IL12B,IL10RA
IL12B,IL10RB
IL12B,IL11RA
IL12B,IL12RB1
IL12B,IL15RA
IL12B,IL20RA
IL12B,IL20RB
IL12B,IL22RA1
IL12B,IL27RA
IL12B,IL2RB
IL12B,IL4R
IL12B,IL6R
IL12B,IL6ST
IL12B,LEPR
IL12B,LIFR
IL12B,OSMR
IL12B,PDGFRA
IL12RB1,JAK1
IL12RB1,JAK2
IL12RB1,JAK3
IL12RB1,TYK2
IL13,CNTFR
IL13,EGFR
IL13,EPOR
IL13,GHR
IL13,IFNAR1
IL13,IFNAR2
IL13,IFNGR1
IL13,IFNGR2
IL13,IL10RA
IL13,IL10RB
IL13,IL11RA
IL13,IL12RB1
IL13,IL15RA
IL13,IL20RA
IL13,IL20RB
IL13,IL22RA1
IL13,IL27RA
IL13,IL2RB
IL13,IL4R
IL13,IL6R
IL13,IL6ST
IL13,LEPR
IL13,LIFR
IL13,OSMR
IL13,PDGFRA
IL15,CNTFR
IL15,EGFR
IL15,EPOR
IL15,GHR
IL15,IFNAR1
IL15,IFNAR2
IL15,IFNGR1
IL15,IFNGR2
IL15,IL10RA
IL15,IL10RB
IL15,IL11RA
IL15,IL12RB1
IL15,IL15RA
IL15,IL20RA
IL15,IL20RB
IL15,IL22RA1
IL15,IL27RA
IL15,IL2RB
IL15,IL4R
IL15,IL6R
IL15,IL6ST
IL15,LEPR
IL15,LIFR
IL15,OSMR
IL15,PDGFRA
IL15RA,JAK1
IL15RA,JAK2
IL15RA,JAK3
IL15RA,TYK2
IL17B,IL17RB
IL17C,IL17RA
IL17D,CNTFR
IL17D,EGFR
IL17D,EPOR
IL17D,GHR
IL17D,IFNAR1
IL17D,IFNAR2
IL17D,IFNGR1
IL17D,IFNGR2
IL17D,IL10RA
IL17D,IL10RB
IL17D,IL11RA
IL17D,IL12RB1
IL17D,IL15RA
IL17D,IL20RA
IL17D,IL20RB
IL17D,IL22RA1
IL17D,IL27RA
IL17D,IL2RB
IL17D,IL4R
IL17D,IL6R
IL17D,IL6ST
IL17D,LEPR
IL17D,LIFR
IL17D,OSMR
IL17D,PDGFRA
IL17RA,GSK3B
IL17RA,IL17RB
IL17RA,IL17RC
IL17RA,MAPK1
IL17RA,MAPK3
IL17RA,TRADD
IL17RA,TRAF3IP2
IL17RA,TRAF6
IL17RB,TRADD
IL17RB,TRAF3IP2
IL17RB,TRAF6
IL17RC,GSK3B
IL17RC,MAPK1
IL17RC,MAPK3
IL17RC,TRAF3IP2
IL1R1,IRAK4
IL1R1,MYD88
IL1R1,TRAF6
IL1RAP,MYD88
IL20RA,JAK1
IL20RA,JAK2
IL20RA,JAK3
IL20RA,TYK2
IL20RB,JAK1
IL20RB,JAK2
IL20RB,JAK3
IL20RB,TYK2
IL22RA1,JAK1
IL22RA1,JAK2
IL22RA1,JAK3
IL22RA1,TYK2
IL27RA,JAK1
IL27RA,JAK2
IL27RA,JAK3
IL27RA,TYK2
IL2RB,IL4R
IL2RB,IL6R
IL2RB,JAK1
IL2RB,JAK2
IL2RB,JAK3
IL2RB,OSMR
IL2RB,TYK2
IL3,CNTFR
IL3,EGFR
IL3,EPOR
IL3,GHR
IL3,IFNAR1
IL3,IFNAR2
IL3,IFNGR1
IL3,IFNGR2
IL3,IL10RA
IL3,IL10RB
IL3,IL11RA
IL3,IL12RB1
IL3,IL15RA
IL3,IL20RA
IL3,IL20RB
IL3,IL22RA1
IL3,IL27RA
IL3,IL2RB
IL3,IL4R
IL3,IL6R
IL3,IL6ST
IL3,JAK1
IL3,JAK2
IL3,JAK3
IL3,LEPR
IL3,LIFR
IL3,OSMR
IL3,PDGFRA
IL4R,IL6R
IL4R,JAK1
IL4R,JAK2
IL4R,JAK3
IL4R,OSMR
IL4R,TYK2
IL6R,JAK1
IL6R,JAK2
IL6R,JAK3
IL6R,OSMR
IL6R,STAT3
IL6R,TYK2
IL6ST,GRB2
IL6ST,JAK1
IL6ST,JAK2
IL6ST,JAK3
IL6ST,PIK3CA
IL6ST,PIK3CD
IL6ST,PIK3R1
IL6ST,PIK3R2
IL6ST,PIK3R3
IL6ST,TYK2
INHBB,ACVR1
INHBB,ACVR1B
INHBB,ACVR1C
INHBB,ACVR2A
INHBB,ACVR2B
INHBB,BMPR1A
INHBB,BMPR1B
INHBB,NODAL
INHBB,TGFB1
INHBB,TGFB3
INS,CSF1R
INS,EGFR
INS,EPHA2
INS,ERBB2
INS,ERBB3
INS,ERBB4
INS,FGFR1
INS,FGFR2
INS,FGFR3
INS,FGFR4
INS,FLT1
INS,FLT3
INS,FLT4
INS,IGF1R
INS,INSR
INS,KDR
