locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
TCHP,0.00893,0.0,0.0,0.0,0.00926,0.00763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04349,0.0,0.05881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCIRG1,0.89545,0.83824,0.99394,0.86831,0.90195,0.98734,0.95161,0.77418,0.86468,0.4286,0.49748,0.89675,0.58334,0.99074,0.91339,0.9569,0.97297,0.89374,0.92408,0.67348,0.92565,0.78783,1.0,0.89034
TCL1A,0.07517,0.61655,0.72621,0.6445,0.77101,0.4034,0.45986,0.82955,0.57158,0.66086,0.43313,0.91378,0.40561,0.42237,0.76118,0.01354,0.49224,0.18976,0.16739,0.70729,0.73321,0.7729,0.65351,0.76514
TCL1B,0.47105,0.0,0.6875,0.54545,0.7105,0.75674,0.6071,0.86365,0.53535,0.9375,0.3333,0.73915,0.20691,0.18965,0.8333,0.65713,0.25,0.625,0.27273,1.0,0.375,0.6285,0.47225,0.83335
TCN2,0.0783,0.76963,0.95993,0.08713,0.0522,0.7143,0.4711,0.74249,0.16327,0.5006,0.0,0.85637,0.09258,0.21313,0.90803,0.009,0.02093,0.00483,0.00777,0.0,0.05733,0.2501,0.2674,0.0
TCOF1,0.0129,0.0,0.008,0.0,0.0104,0.03571,0.01938,0.02189,0.00486,0.15748,0.0,0.01095,0.00893,0.0,0.02762,0.00681,0.10405,0.01257,0.22364,0.0203,0.00198,0.02312,0.0,0.0
TCP1,0.0,0.0,0.0,0.00214,0.0,0.0,0.00256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCP11,0.98488,0.69388,1.0,1.0,0.9864,0.97194,0.98374,0.94759,0.95813,1.0,0.0,0.94271,0.90631,0.94791,0.98421,0.94274,1.0,0.97067,0.99207,0.9257,0.93333,0.89607,0.98261,1.0
TCP11L1,0.00124,0.0,0.06569,0.0025,0.00163,0.00202,0.00523,0.0008,0.0,0.0,0.0,0.00144,0.02243,0.0022,0.0,0.0,0.00761,0.0,0.0,0.01187,0.00377,0.0085,0.00653,0.00262
TCP11L2,0.01018,0.00808,0.00753,0.01126,0.01169,0.05633,0.00525,0.04561,0.00505,0.0,0.0,0.01391,0.04686,0.0,0.00995,0.00414,0.01073,0.04615,0.00761,0.01701,0.00717,0.0049,0.01847,0.00368
TCTA,0.00606,0.0,0.03502,0.0,0.0,0.00051,0.00755,0.00136,0.00034,0.0,0.0,0.00283,0.00759,0.0,0.0,0.00226,0.00269,0.00122,0.0,0.00572,0.00341,0.0,0.0,0.00469
TCTE1,0.025,0.0,0.0,0.0,1.0,0.0,0.10344,0.0,0.0091,0.0,0.0,0.88377,0.0,0.0119,0.96,0.02325,0.0357,0.01176,0.04256,0.22774,0.56471,0.10126,0.16162,0.0
TCTE3,0.00543,0.0,0.0008,0.0,0.0,0.0,0.00489,0.00696,0.00672,0.0,0.0,0.00162,0.04985,0.0,0.0055,0.00414,0.00393,0.0,0.0,0.01665,0.00644,0.0,0.00231,0.00416
TCTEX1D1,0.91877,0.9172,0.8503,0.97488,0.9345,0.82759,0.71603,0.89857,0.83556,0.81251,0.79412,0.92452,0.70946,0.90695,0.84872,0.83087,0.76224,0.92413,0.63038,0.7515,0.76622,0.61906,0.84616,0.75955
TCTEX1D2,0.0025,0.01532,0.0,0.0,0.0016,0.0,0.00862,0.00662,0.41477,0.0,0.0,0.00646,0.0198,0.0,0.0,0.00598,0.0,0.00257,0.09141,0.0,0.0109,0.0,0.00957,0.0
TCTEX1D4,0.0164,1.0,0.0,0.0,0.0213,0.0,0.6383,0.0625,0.0,0.5,0.0,0.661,0.0,0.9123,0.8261,0.0435,0.0727,0.0,0.0312,0.0,0.1667,0.875,0.0,0.9359
TCTN1,0.18463,0.26471,0.19002,0.19607,0.18868,0.1893,0.18976,0.19994,0.19961,0.22842,0.1971,0.19384,0.24305,0.18876,0.20617,0.1915,0.19531,0.20465,0.16379,0.20563,0.19951,0.19762,0.22476,0.20801
TCTN2,0.21406,0.21345,0.27778,0.32043,0.35608,0.30615,0.39067,0.26197,0.22957,0.19874,0.24082,0.23412,0.26634,0.27531,0.23722,0.28584,0.28152,0.40196,0.35694,0.34241,0.40371,0.26821,0.3512,0.27029
TCTN3,0.48549,0.68462,0.56269,0.62043,0.60095,0.27572,0.56022,0.75663,0.63054,0.8,0.80968,0.74218,0.62889,0.14881,0.75201,0.68224,0.56534,0.75719,0.80811,0.59648,0.58605,0.56092,0.5407,0.13466
TDGF1,0.6306,0.99543,0.82825,0.98113,0.95094,0.76795,0.94279,0.96091,0.95807,0.82747,0.9375,0.9739,0.92359,0.97701,0.97567,0.8841,0.98531,0.9116,0.77125,0.98015,0.98981,0.80483,0.9352,0.97894
TDP1,0.0,0.0,0.0,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02175,0.0147,0.0,0.0,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDP2,0.00202,0.0,0.0,0.0,0.0,0.00495,0.0,0.02548,0.0,0.0,0.0,0.00998,0.0,0.0,0.00967,0.0,0.0,0.00435,0.0,0.0,0.00773,0.0,0.0,0.00348
TDRD10,0.3461,0.68004,0.5462,0.0399,0.90595,0.40178,0.34966,0.12665,0.10932,0.04917,0.30147,0.41882,0.09408,0.02709,0.8507,0.05162,0.02565,0.51817,0.04138,0.41089,0.02889,0.19882,0.70059,0.04456
TDRD12,0.96402,1.0,0.94579,0.96682,0.97784,0.98707,0.9839,1.0,0.95826,1.0,1.0,0.98882,0.9419,0.97469,0.9646,0.97313,0.98266,0.98627,0.98876,0.96626,0.98016,1.0,0.98164,0.99455
TDRD3,0.01083,0.0,0.0,0.0,0.0,0.0,0.0,0.00971,0.0,0.0,0.0,0.0,0.00907,0.0,0.0,0.08163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01026
TDRD5,0.0638,1.0,0.0,0.0,1.0,0.0588,0.2955,0.2353,0.0556,0.0,0.0,0.0566,0.0,0.04,0.8718,0.0,0.0238,0.1724,0.0833,0.5077,0.0517,0.0,0.1111,0.0789
TDRD7,0.0,0.0,0.06274,0.0074,0.0,0.0,0.0,0.0,0.01072,0.0,0.0,0.01,0.02484,0.0076,0.0,0.0,0.0,0.01266,0.0,0.00902,0.00207,0.0,0.0,0.00924
TDRD9,0.53762,0.99195,0.60668,0.90959,0.94706,0.65008,0.92355,0.91635,0.94193,0.81813,0.94751,0.95222,0.79615,0.93721,0.88514,0.61755,0.96864,0.52249,0.7531,0.95714,0.95614,0.77418,0.63731,0.96197
TDRG1,0.08695,1.0,0.22223,0.82352,0.9,0.35898,0.0,0.0,0.52941,0.39316,0.375,0.57399,0.0,0.89285,1.0,0.13043,0.0,0.4,0.03849,0.0,1.0,0.84615,1.0,0.85
TDRKH,0.01195,0.0,0.00208,0.0,0.02247,0.0,0.00442,0.00319,0.00462,0.0,0.0,0.00446,0.02142,0.0,0.01144,0.01677,0.0,0.0047,0.0,0.0,0.0063,0.00735,0.0,0.01156
TDRKH-AS1,0.016,0.0,0.08568,0.00851,0.11901,0.01996,0.08999,0.00785,0.0125,0.0,0.0,0.01592,0.04318,0.00127,0.03831,0.0119,0.01081,0.00204,0.00917,0.01453,0.00479,0.00463,0.07663,0.00095
TDRP,0.07945,0.01061,0.21154,0.12006,0.94928,0.21299,0.90844,0.07868,0.22308,0.0,0.28437,0.01885,0.77252,0.11523,0.89157,0.20541,0.18732,0.25189,0.11266,0.94515,0.91666,0.08782,0.08944,0.41837
TEAD1,0.01695,0.02768,0.13289,0.00245,0.11083,0.00329,0.03306,0.00696,0.09151,0.00908,0.03191,0.02632,0.01058,0.01312,0.08442,0.00655,0.02953,0.18335,0.00771,0.13224,0.01224,0.02835,0.0114,0.03483
TEAD2,0.00848,0.0,0.11914,0.01471,0.01529,0.02308,0.13201,0.05714,0.00946,0.02534,0.03953,0.01047,0.06652,0.0,0.17975,0.00637,0.03461,0.01748,0.00134,0.01887,0.00889,0.0032,0.0422,0.04853
TEAD3,0.00781,0.02099,0.07039,0.00387,0.00244,0.0352,0.18767,0.03827,0.02546,0.01559,0.0,0.02906,0.02914,0.04078,0.06341,0.00376,0.02346,0.03052,0.00334,0.01966,0.11778,0.01223,0.12736,0.10221
TEAD4,0.0024,0.0132,0.11796,0.00921,0.00074,0.01563,0.00192,0.0088,0.00183,0.00682,0.0,0.00398,0.0043,0.00435,0.00352,0.00125,0.00435,0.00871,0.0,0.01464,0.00583,0.01184,0.00844,0.02089
TEC,0.00386,0.0,0.0,0.03125,0.0,0.01908,0.01031,0.0,0.00322,0.0,0.01456,0.01723,0.01811,0.0,0.02632,0.0,0.00446,0.005,0.0,0.00258,0.01344,0.0,0.00976,0.01779
TECPR1,0.00926,0.02889,0.09027,0.0,0.0048,0.00388,0.00427,0.00882,0.0,0.00951,0.0,0.00405,0.02573,0.00287,0.001,0.0,0.00495,0.00263,0.00437,0.01732,0.00168,0.00785,0.01622,0.002
TECPR2,0.01184,0.0,0.0,0.0,0.00572,0.01625,0.0,0.0,0.0,0.00697,0.00151,0.00271,0.03733,0.0,0.0,0.00863,0.0082,0.0,0.0,0.00418,0.00373,0.0,0.00191,0.0
TEDC1,0.75663,0.00017,0.02397,0.34387,0.6636,0.70181,0.66587,0.88097,0.24297,0.04668,0.47547,0.1909,0.01318,0.28547,0.7221,0.71137,0.5139,0.7417,0.6199,0.617,0.6944,0.10283,0.81033,0.64813
TEDC2,0.00778,0.0,0.03912,0.00575,0.0,0.0,0.0,0.0,0.00686,0.0209,0.03711,0.00239,0.04417,0.00399,0.01342,0.0,0.0,0.03102,0.0,0.0,0.00919,0.02804,0.0,0.0
TEDDM1,0.0,0.8857,0.0,0.0,0.75,0.0,0.3333,0.0,0.5,1.0,1.0,0.0,0.0,0.3333,0.96,0.0,1.0,0.0,0.3077,0.15,1.0,0.0526,0.6667,0.96
TEF,0.1619,1.0,0.02402,0.375,0.37343,0.07691,0.00134,0.00867,0.12499,0.11955,0.0,0.80769,0.05014,0.0,0.52632,0.04545,0.08697,0.05881,0.13157,0.32724,0.03947,0.0,0.04165,0.35294
TEFM,0.00078,0.0,0.04718,0.0,0.00262,0.00215,0.00374,0.00831,0.00263,0.01302,0.00264,0.00158,0.00927,0.0,0.03452,0.00273,0.0,0.0047,0.03562,0.02327,0.00614,0.00703,0.00749,0.00309
TEK,0.64188,0.04544,0.76017,0.7303,0.8291,0.54479,0.70713,0.4557,0.29089,0.93103,0.97052,0.42222,0.66907,0.94004,0.48328,0.01562,0.62373,0.84284,0.62896,0.36213,0.66973,0.0697,0.74347,0.84213
TEKT1,0.01394,0.0,0.065,0.00879,0.92683,0.0991,0.62306,0.03746,0.03517,0.0,0.0,0.10581,0.01428,0.00361,0.62116,0.01774,0.02041,0.09156,0.23616,0.91827,0.94652,0.31882,0.0289,0.01406
TEKT2,0.12854,0.99864,0.0,0.73333,0.97705,0.78211,0.87754,0.90099,0.83544,0.97591,1.0,0.96764,0.57714,0.07468,0.97845,0.04135,0.27231,0.24357,0.11443,0.95391,0.98317,0.11188,0.79605,0.20103
TEKT3,0.19108,0.0756,0.06581,0.0133,0.80063,0.05616,0.13846,0.01144,0.03861,0.33318,0.33972,0.07872,0.23976,0.04178,0.8302,0.00824,0.05404,0.00554,0.01322,0.07161,0.01534,0.07075,0.66871,0.17906
TELO2,0.32961,0.16698,0.55685,0.35226,0.39352,0.58245,0.22699,0.56525,0.24257,0.44322,0.19265,0.64543,0.24765,0.34788,0.30366,0.24014,0.40147,0.47349,0.45323,0.41791,0.22138,0.16266,0.3112,0.24766
TEN1-CDK3,0.00316,0.0,0.0,0.00954,0.00327,0.0,0.0075,0.0,0.00681,0.0,0.00993,0.00713,0.04839,0.0,0.0,0.0,0.00737,0.0,0.0,0.0,0.0043,0.0,0.00394,0.0
TENM3-AS1,0.00478,0.08241,0.10917,0.00885,0.89741,0.0,0.48929,0.02419,0.00688,0.03005,0.48084,0.02573,0.06325,0.00476,0.10985,0.00401,0.01657,0.07386,0.17379,0.20823,0.02007,0.76506,0.00794,0.07922
TENM4,0.03131,0.00823,0.13985,0.00232,0.89731,0.0026,0.76667,0.0534,0.00671,0.0,0.0,0.00789,0.0,0.03009,0.18009,0.0,0.04273,0.44047,0.13069,0.62097,0.73514,0.02533,0.0,0.00575
TENT2,0.0294,0.0,0.0,0.0,0.00256,0.02699,0.04203,0.02778,0.00391,0.0,0.0,0.0264,0.01035,0.01394,0.08206,0.0,0.0453,0.01553,0.0,0.09517,0.00637,0.00246,0.0359,0.00341
TENT4A,0.00305,0.0,0.00092,0.0,0.00328,0.0012,0.00344,0.00494,0.00187,0.00202,0.0,0.0021,0.02243,0.00621,0.0,0.00143,0.00894,0.00647,0.0,0.00543,0.00163,0.01316,0.0,0.00544
TENT4B,0.00654,0.0,0.01163,0.0,0.04583,0.0,0.00969,0.01818,0.0,0.00134,0.0,0.00749,0.02469,0.00189,0.00327,0.0,0.0,0.00318,0.0,0.00392,0.0038,0.0,0.01421,0.0
TENT5A,0.00189,0.0138,0.0,0.00726,0.00249,0.0,0.00262,0.00336,0.00276,0.00452,0.0,0.0,0.00106,0.00054,0.20408,0.0,0.00102,0.00132,0.0,0.02566,0.0066,0.0,0.00152,0.00191
TENT5B,0.0,0.0,0.00764,0.02333,0.01105,0.0,0.22892,0.01255,0.0,0.00345,0.0,0.01097,0.0,0.0261,0.26724,0.00143,0.02156,0.01082,0.0,0.00194,0.0,0.05,0.00295,0.17471
TENT5C,0.00283,0.0,0.0007,0.01852,0.41231,0.0,0.0276,0.00427,0.00505,0.0,0.01136,0.00504,0.01852,0.0,0.02097,0.0,0.0,0.02363,0.00155,0.0,0.00293,0.0,0.0,0.0
TENT5D,0.00549,0.85632,0.0,0.0,1.0,0.0,0.0,0.10476,0.56154,0.0,0.0,0.00781,0.0,0.008,0.42856,0.01379,0.06666,0.0,0.0,0.82474,0.23076,0.17778,0.16496,0.21985
TEP1,0.0,0.0,0.0,0.01603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEPSIN,0.0048,0.0,0.02874,0.00147,0.00339,0.00403,0.00739,0.0,0.00073,0.03581,0.0,0.00222,0.00385,0.00885,0.00747,0.00355,0.01768,0.0,0.0,0.00023,0.0087,0.0,0.0048,0.00668
TERB1,0.93423,0.9047,1.0,1.0,0.9803,0.98125,0.90667,0.0,0.98561,0.97749,0.78745,0.9619,1.0,0.97434,0.9738,0.98795,0.90322,1.0,0.98175,0.97331,0.96979,0.90908,1.0,0.95312
TERC,0.06957,0.52243,0.00484,0.006,0.0045,0.3174,0.0239,0.04413,0.27081,0.0,0.0,0.0,0.15105,0.66037,0.08151,0.02309,0.3169,0.35442,0.00139,0.0,0.00319,0.00716,0.49221,0.00493
TERF1,0.00619,0.0,0.04,0.0,0.02517,0.0419,0.01069,0.0,0.00451,0.0,0.0,0.00771,0.0,0.0,0.0588,0.01431,0.00935,0.02177,0.0,0.01263,0.00309,0.01218,0.0,0.0
TERF2,0.0,0.0,0.00764,0.0,0.0,0.0,0.01012,0.0,0.00168,0.00187,0.0,0.00336,0.00377,0.0,0.0,0.0,0.00222,0.0,0.0,0.00387,0.00513,0.0,0.0,0.03518
TERF2IP,0.00142,0.01705,0.0357,0.00571,0.00438,0.0,0.002,0.0,0.00098,0.0,0.0,0.00799,0.01772,0.0,0.0,0.0,0.0,0.0,0.01443,0.00196,0.00185,0.02222,0.0,0.0
TERT,0.46694,0.76709,0.59287,0.56641,0.88795,0.53813,0.76648,0.86868,0.69335,0.61012,0.5919,0.46417,0.65706,0.61264,0.86034,0.43916,0.67656,0.64238,0.53932,0.90403,0.87136,0.84305,0.75544,0.87369
TES,0.01318,0.03629,0.08733,0.0,0.00323,0.02055,0.0027,0.04111,0.01121,0.01219,0.0,0.00988,0.0,0.015,0.13252,0.00377,0.01746,0.09354,0.0,0.00462,0.00945,0.93122,0.24403,0.0
TESC,0.02787,0.0,0.08411,0.17324,0.0362,0.05565,0.2067,0.24,0.03377,0.01136,0.27879,0.03891,0.03035,0.06721,0.05128,0.06038,0.12723,0.14633,0.0906,0.24096,0.14886,0.0,0.10988,0.17808
TESC-AS1,0.02446,0.00372,0.02744,0.01359,0.03585,0.08414,0.00848,0.03303,0.01424,0.01777,0.0,0.03185,0.0458,0.01885,0.20666,0.043,0.03374,0.11622,0.11153,0.00324,0.36404,0.02688,0.03963,0.01858
TESK1,0.00715,0.00306,0.07568,0.00454,0.00791,0.00311,0.01072,0.00517,0.0,0.00757,0.0,0.00399,0.04545,0.00611,0.00978,0.01408,0.02122,0.00257,0.00435,0.00557,0.00623,0.0027,0.0,0.01143
TESK2,0.84134,0.0,0.43628,0.56133,0.71591,0.63432,0.60935,0.93405,0.57023,0.53305,0.30049,0.63888,0.1934,0.275,0.6609,0.54348,0.41328,0.43254,0.3638,0.5497,0.62405,0.82105,0.93814,0.51852
TESMIN,0.84171,0.50072,0.9648,0.87826,0.8784,0.92068,0.93622,0.9286,0.79895,0.84049,0.6106,0.86528,0.6896,0.89842,0.85509,0.33658,0.82847,0.72879,0.71025,0.78936,0.77454,0.84112,0.89011,0.80311
TET2,0.9259,0.0058,1.0,0.16518,0.65218,1.0,0.7619,0.02247,1.0,0.0,0.175,1.0,0.9091,0.44001,1.0,0.875,0.06461,0.85099,0.0,0.36,0.94118,0.0,1.0,0.85186
TET3,0.09202,0.0,0.16505,0.18862,0.94181,0.16387,0.53561,0.10365,0.06156,0.25259,0.33751,0.89977,0.10247,0.21668,0.14911,0.25424,0.1244,0.28983,0.02778,0.13722,0.53813,0.48424,0.21016,0.10899
TEX10,0.0139,0.0,0.00364,0.0,0.00635,0.0,0.00181,0.00612,0.0,0.0,0.0,0.00332,0.0173,0.0,0.06188,0.00048,0.00468,0.00582,0.0,0.01115,0.01063,0.00978,0.0,0.0
TEX101,0.44086,1.0,0.98969,0.76746,0.93295,0.47951,0.93531,0.98246,0.67902,0.3793,0.82355,0.85578,0.60158,0.53124,0.90125,0.35164,0.82353,0.31578,0.68117,0.91767,0.96109,0.47617,0.39216,0.86888
TEX11,0.0476,1.0,1.0,0.8333,1.0,0.871,0.7,0.85,0.9296,1.0,0.75,0.9804,0.8654,0.8103,1.0,1.0,0.8478,0.8824,0.8056,1.0,0.9787,1.0,0.3871,0.907
TEX12,0.85504,0.90504,0.79323,0.7347,0.87484,0.925,0.6682,1.0,0.87038,0.95628,0.49367,0.93794,1.0,0.99398,0.8588,0.58275,0.83932,0.94544,0.90277,0.89852,0.55205,0.61495,0.9039,0.96834
TEX14,0.00931,0.0,0.09877,0.0,0.0,0.0,0.00842,0.0,0.00956,0.0,0.0,0.00289,0.00321,0.00199,0.0,0.0,0.01087,0.0,0.00884,0.0,0.00554,0.01049,0.0,0.05694
TEX21P,0.77275,1.0,0.612,0.99255,0.97115,0.63335,0.90415,0.9563,0.58545,1.0,0.86453,0.9423,0.6852,1.0,0.97784,0.58705,0.80489,0.81105,0.70237,0.89585,0.9661,0.47945,1.0,0.84695
TEX22,0.03339,0.26449,0.10004,0.01944,0.10417,0.08731,0.30913,0.04367,0.00337,0.00198,0.03512,0.02461,0.00399,0.04967,0.04079,0.01046,0.01862,0.0,0.05927,0.02361,0.02438,0.0217,0.05934,0.0068
TEX26,0.76453,0.32233,0.67105,0.91667,0.96009,0.74384,0.86023,0.89063,0.8386,0.0,0.1923,0.97329,0.02533,1.0,0.90502,0.92174,0.67113,0.79311,0.56826,0.95188,0.95659,0.46808,0.75581,0.94069
TEX26-AS1,0.59905,0.0,0.37932,1.0,0.95292,0.41178,0.7222,0.0,0.61538,0.8125,0.11539,0.83333,0.11538,1.0,0.77778,1.0,0.5,0.8571,0.09675,1.0,1.0,0.11765,0.61538,1.0
TEX261,0.00389,0.0,0.00598,0.00908,0.00298,0.0,0.00213,0.02834,0.00703,0.00089,0.03725,0.00817,0.00361,0.0,0.04189,0.00646,0.00552,0.0,0.00339,0.00565,0.00098,0.02198,0.01018,0.01303
TEX264,0.0751,0.06667,0.12146,0.00267,0.07427,0.04098,0.01271,0.01466,0.09794,0.08854,0.02265,0.00248,0.02005,0.02336,0.12384,0.08529,0.03582,0.0073,0.08061,0.11278,0.00283,0.01923,0.07921,0.1358
TEX28,0.82321,1.0,0.8689,0.9852,0.95493,0.71623,0.73999,0.91782,0.94083,0.79029,0.89526,0.97896,0.70076,0.95882,0.98747,0.83212,0.82982,0.89898,0.92882,0.97819,0.97082,0.90541,0.79627,0.95164
TEX29,0.78488,0.85533,0.66203,0.25291,0.96847,0.44167,0.78275,1.0,0.73382,0.0,0.90197,0.86316,0.49412,0.91423,0.81358,0.2915,0.52825,0.81397,0.75428,0.7457,0.82555,0.69445,0.96552,0.76173
TEX30,0.781,0.83108,0.89109,0.52681,0.84855,0.69271,0.82104,0.71958,0.81755,0.98719,0.79268,0.8425,0.62442,0.8468,0.87231,0.71213,0.74546,0.83769,0.78125,0.84091,0.84782,0.75168,0.75,0.68943
TEX35,0.7174,1.0,0.93335,0.95,0.8889,0.88169,0.97125,1.0,0.9167,1.0,1.0,1.0,0.8333,1.0,0.9697,0.6071,1.0,0.875,0.81479,1.0,0.9423,0.64742,0.75,0.96874
TEX37,0.0625,1.0,0.5962,1.0,1.0,0.0,1.0,1.0,0.5652,1.0,0.0,1.0,0.0,0.875,0.9787,0.0,0.9,0.7143,0.25,0.4444,1.0,0.0,0.8889,0.2667
TEX43,1.0,0.6,0.7234,1.0,1.0,0.5,1.0,0.0,1.0,0.3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571,1.0,0.8,1.0
TEX9,0.0,0.0,0.0,0.01833,0.00493,0.01763,0.00227,0.0047,0.00893,0.0,0.0,0.0,0.0,0.0,0.00853,0.0171,0.0,0.0,0.0,0.0,0.0,0.02127,0.0215,0.0
TF,0.046,0.86948,0.05173,0.72925,0.85575,0.06945,0.70691,0.52728,0.84722,0.63235,0.0,0.83592,0.6328,0.70935,0.84525,0.09882,0.73685,0.07812,0.3,0.40403,0.95455,0.68688,0.01214,0.74438
TFAP2A,0.83517,0.21307,0.66423,0.12744,0.96098,0.85646,0.5847,0.76936,0.86444,0.22105,0.5047,0.19239,0.83217,0.1084,0.94663,0.96847,0.54899,0.94803,0.46792,0.83716,0.52598,0.0,0.9088,0.85695
TFAP2A-AS1,0.02353,0.0,0.06419,0.01265,0.26422,0.0,0.01116,0.05767,0.01246,0.0715,0.59412,0.01473,0.36944,0.0095,0.00235,0.00932,0.01882,0.0,0.02093,0.334,0.86151,0.0,0.00341,0.01744
TFAP2A-AS2,0.00042,0.0,0.0386,0.0,0.0,0.01013,0.0,0.0,0.0,0.0,0.01485,0.00181,0.0,0.14742,0.01576,0.00833,0.01319,0.01142,0.0,0.00303,0.00408,0.06382,0.0121,0.0
TFAP2C,0.1081,0.00847,0.14586,0.03579,0.35848,0.59919,0.52355,0.06977,0.06036,0.02238,0.1063,0.00826,0.10251,0.01804,0.41817,0.00687,0.01242,0.01828,0.03103,0.02242,0.95399,0.01053,0.39341,0.06968
TFAP2E,0.3587,1.0,0.0,0.0,0.0,0.18695,0.0,0.03317,0.01595,0.0,0.0,0.60545,0.0,0.0,0.76669,0.0,0.11778,0.0,0.01588,0.0032,0.0043,0.00758,0.96774,0.0
TFAP4,0.0032,0.03397,0.02821,0.0076,0.00341,0.00871,0.00769,0.00501,0.00156,0.0,0.01663,0.00736,0.02061,0.00257,0.00701,0.0,0.00246,0.00228,0.0,0.00159,0.00296,0.0,0.06011,0.0
TFB1M,0.00394,0.0,0.0,0.00418,0.0,0.0,0.00359,0.00976,0.0,0.0,0.0,0.01219,0.03741,0.0,0.0,0.0,0.0,0.01613,0.0,0.00702,0.00149,0.01176,0.0,0.0
TFB2M,0.00633,0.01831,0.00102,0.00847,0.00061,0.00081,0.00185,0.00241,0.00349,0.0,0.01058,0.00365,0.02905,0.00116,0.00412,0.00224,0.00457,0.00419,0.0,0.01788,0.00593,0.00257,0.00058,0.00965
TFCP2,0.13401,0.12931,0.03869,0.01722,0.02805,0.12531,0.01969,0.02372,0.16139,0.00813,0.14662,0.07166,0.05619,0.30371,0.34041,0.06169,0.01253,0.21227,0.07663,0.079,0.01088,0.16624,0.09332,0.10757
TFCP2L1,0.09052,0.06652,0.45435,0.01493,0.01699,0.27222,0.07042,0.02877,0.07184,0.00225,0.03356,0.06345,0.02246,0.0,0.2024,0.0281,0.05095,0.33668,0.06363,0.00932,0.0093,0.0,0.46728,0.08126
TFDP1,0.01266,0.04901,0.07966,0.03679,0.01699,0.0,0.01425,0.01527,0.00351,0.02065,0.0,0.05526,0.06218,0.02669,0.03278,0.00612,0.02273,0.0124,0.00694,0.14201,0.00372,0.00468,0.01321,0.0
TFDP2,0.27335,0.2515,0.28571,0.26697,0.28359,0.28637,0.27257,0.55554,0.28261,0.34057,0.0,0.28874,0.37242,0.28947,0.28571,0.28337,0.27777,0.27921,0.2573,0.28571,0.27281,0.21472,0.29053,0.28571
TFE3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.84617,0.0,0.90473,0.60633,0.0,0.6241,0.16667,1.0,0.0,0.9394,0.93333,0.88407,0.95833,0.0,0.33333,0.90477,0.0
TFEB,0.00478,0.00138,0.12216,0.00257,0.00401,0.00501,0.02787,0.01117,0.01639,0.01359,0.0,0.00166,0.03077,0.00826,0.03312,0.008,0.00574,0.00425,0.00513,0.00206,0.00238,0.00966,0.0221,0.0
TFF1,0.31994,0.89922,1.0,0.65714,0.85246,0.55318,0.13725,1.0,0.54454,0.86765,0.0,0.97016,0.03508,0.96591,0.86412,0.24529,0.79269,0.47169,0.04471,0.53804,0.8125,0.14546,0.76471,0.1037
TFF2,0.02668,0.86364,0.29962,0.16492,0.81298,0.31458,0.18762,0.85484,0.60582,0.76466,0.33161,0.80716,0.49483,0.86638,0.75223,0.01613,0.40248,0.09188,0.071,0.09793,0.34783,0.67387,0.66877,0.90913
TFF3,0.7957,0.78787,0.37931,1.0,0.9568,0.4487,0.92857,0.0,0.55553,1.0,0.84617,0.88237,0.0,0.8329,0.86337,0.303,0.94443,0.76272,0.0238,0.0,0.95727,0.16667,0.75,0.19807
TFG,0.0,0.0,0.04539,0.06604,0.00915,0.01129,0.00603,0.0119,0.05635,0.0,0.02494,0.07017,0.1125,0.01205,0.00579,0.0,0.02299,0.06667,0.00113,0.0,0.02982,0.02256,0.01109,0.0
TFIP11,0.0,0.0,0.0,0.0,0.0,0.0,0.01282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.08335,1.0,0.0,0.0,0.92855,0.6,0.86365,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,0.0,0.975,1.0,0.0,1.0,0.8088
TFPT,0.0,0.0,0.03253,0.00372,0.00314,0.0,0.00365,0.0076,0.0,0.0,0.0,0.00257,0.0249,0.00065,0.0016,0.00163,0.00266,0.00194,0.00237,0.00473,0.00328,0.0,0.0,0.00842
TFR2,0.1875,1.0,0.84038,0.34285,0.9375,1.0,0.77066,0.53592,0.15565,1.0,0.17483,1.0,0.5488,0.13615,0.74077,0.77584,0.74073,0.89262,0.2,1.0,1.0,0.81159,0.6928,0.94848
