Gene_num,Gene_name,high_eq_Att_deg,Att_deg,methy_upstream_pvalues,methy_distal_promoter_pvalues,methy_proximal_promoter_pvalues,methy_core_promoter_pvalues,methy_downstream_pvalues,cnv_mcnv_pvalues,cnv_dup_pvalues,cnv_del_pvalues,gene_expression_pvalues,protein_expression_pvalues
397,CREB3,7.778639026907308,0.8384303404840469,1.0,0.2007005175702367,1.0,0.8469542667104454,0.1254893529178711,1.0,1.0,1.0,0.1333136408402023,1.0
891,IFNA7,7.782639271208581,0.8392116258956094,1.0,1.0,1.0,0.6942010329568615,1.0,1.0,1.0,1.0,1.0,1.0
1189,MAP3K14,7.786639515509853,0.8407093745890625,0.118588046699831,0.0285398941632849,0.7621837768491206,0.0683284647624833,0.4821036759429927,1.0,1.0,1.0,0.0563012112545122,1.0
892,IFNA8,7.790639759811126,0.8438011095320626,1.0,1.0,1.0,1.0,0.7585542021467591,1.0,1.0,1.0,1.0,1.0
1442,PHKA1,7.794640004112398,0.8463160814347459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3392860975722509,1.0
660,FLT3LG,7.79864024841367,0.8466361099251876,0.7767537038335269,0.3393254842392692,0.4850786910667827,1.0,0.003566557849867,1.0,1.0,1.0,0.0244856925142699,1.0
1134,LIFR,7.802640492714942,0.8466566514203124,1.0,0.5061794109560072,1.0,0.7914025944248559,0.3896858327278331,1.0,1.0,1.0,0.4572133414368109,1.0
696,G6PC1,7.806640737016215,0.8480815604351328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3078297898925177,1.0
908,IGF2,7.810640981317487,0.8491980067127423,0.6490280029197848,0.0857981280383734,0.9942964741299556,0.5820282295226769,0.1797546458542518,1.0,1.0,1.0,0.8806705593079271,1.0
31,ADCY5,7.814641225618759,0.8530777217657763,0.2057775757258029,0.2251909254740154,0.7118799224040282,1.0,0.2761825047420463,1.0,1.0,1.0,0.419222052346431,1.0
230,CAMK2A,7.818641469920031,0.8577108575944326,0.524642832186091,0.3134927549744813,0.5561637403987543,0.6051104604189474,0.0556993589575639,1.0,1.0,0.3074104545106874,0.1231549642873975,1.0
1007,ITGA5,7.822641714221305,0.8580539897330711,0.1046578075718719,0.4673785054682386,0.7585542021467591,1.0,0.2597172210680184,1.0,1.0,1.0,0.5902129070262265,1.0
1305,NCOA2,7.826641958522577,0.8615238687172062,1.0,0.4302852964109404,1.0,0.1766819721580167,0.7476976524753538,0.1589173486154743,1.0,1.0,0.0395163737947212,1.0
2008,TRADD,7.830642202823849,0.8624426333914063,1.0,0.1231549642873975,1.0,1.0,0.0614157659873125,1.0,1.0,1.0,0.96768798082448,1.0
1022,ITGB8,7.8346424471251215,0.8633745322299996,0.6490280029197848,0.1844378628858105,0.049874788209849,1.0,0.6017879719871302,1.0,1.0,1.0,0.5738673414058475,1.0
1725,ROCK2,7.8386426914263945,0.865155949980625,0.3321483886308887,0.1534959453339454,1.0,1.0,0.4029527756961644,0.3249311654768372,1.0,0.3249311654768372,0.005000475901581,1.0
890,IFNA6,7.842642935727667,0.8707682741722187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9847137873496492,1.0
886,IFNA2,7.846643180028939,0.871497522603164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7618090201999614,1.0
880,IFNA1,7.850643424330211,0.8728249890570625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7496064953025394,1.0
889,IFNA5,7.854643668631483,0.8732799749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8088404793257767,1.0
1021,ITGB7,7.858643912932756,0.8741959934947052,1.0,0.5529705291894391,1.0,0.1163549344102597,0.9108304335449982,1.0,1.0,1.0,0.3551468369830127,1.0
2041,VAV2,7.862644157234028,0.8743080691261562,0.4083344518725905,0.7225628209081943,1.0,1.0,0.4083344518725905,1.0,1.0,1.0,0.6836585852239649,1.0
1894,STK3,7.8666444015353,0.8751370183906835,0.4791386099413017,0.6697293864767297,1.0,1.0,0.9221749651233508,1.0,1.0,1.0,0.4925217672913741,1.0
248,CASP3,7.870644645836573,0.8757299398984375,1.0,1.0,0.524642832186091,0.3539756673825743,0.3204062002192492,1.0,1.0,1.0,0.8600317191320277,1.0
1445,PHKG1,7.874644890137846,0.8777358893986825,1.0,0.0074534804841672,0.0607575330641472,0.2092137279225486,0.1302614338823622,0.195692716523767,1.0,1.0,0.3453749085776917,1.0
1598,PRKCZ,7.878645134439118,0.8809574747119531,0.1924429392004798,0.9221749651233508,0.9828905880928936,1.0,0.5001017794853693,1.0,1.0,1.0,0.0584988687081492,1.0
233,CAMK2G,7.88264537874039,0.8839890220716432,0.1290554111383511,0.6421863589875758,0.9032773541488812,0.929746936940584,0.5853003964384098,0.1622372739406931,1.0,1.0,0.5820282295226769,1.0
1724,ROCK1,7.886645623041662,0.8848251814498438,0.3564556630801542,0.2450630432610567,0.2846765757385875,1.0,0.2782896417787165,1.0,1.0,1.0,0.5387075113548669,1.0
3,ACACA,7.890645867342935,0.8853875842200782,1.0,0.8320537311474636,0.9562944752596728,1.0,0.2040749571224892,1.0,1.0,0.2888257099307968,1.0,1.0
107,ATF2,7.8946461116442075,0.8866023694624219,0.0121046738610459,0.8825533282336198,0.9790892880092326,0.3309611195931166,0.1548736885370542,1.0,1.0,1.0,0.0153790003355044,1.0
738,GNA15,7.89864635594548,0.8881322299914063,1.0,0.4791386099413017,0.2344348305216086,1.0,0.8806732702840152,0.178871412062249,1.0,1.0,0.3297627579225213,1.0
1010,ITGA8,7.902646600246752,0.8882938632815238,0.1797546458542518,0.588581083293209,0.7154347306097097,1.0,0.3766880346720888,1.0,1.0,1.0,0.1301850100109909,1.0
1867,SPHK1,7.906646844548025,0.8979057666459063,1.0,0.7658185896471094,0.7513107217029921,0.8135131968506659,0.3766880346720888,1.0,1.0,1.0,0.4233292404298719,1.0
1736,RPS6KB1,7.910647088849298,0.8979189957593519,1.0,1.0,1.0,0.9183915793830312,0.0550924909723573,1.0,1.0,0.3249311654768372,0.2793273551446232,1.0
657,FLOT2,7.91464733315057,0.9017957653125,1.0,1.0,1.0,1.0,0.06978505262809,1.0,1.0,1.0,0.0084044756461389,1.0
1122,LEF1,7.918647577451842,0.904499392987625,1.0,0.873159199750797,0.6353749467215747,1.0,0.0283672276819242,0.1667407650267838,1.0,1.0,0.5092272794671315,1.0
94,ARAF,7.922647821753115,0.9051546666067422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0939082106271249,1.0
1517,PLN,7.926648066054387,0.90768370577375,1.0,1.0,1.0,1.0,0.1376820836419984,1.0,1.0,1.0,0.9182947279274488,1.0
756,GNG3,7.930648310355659,0.9092210711925028,1.0,0.2344348305216086,0.5001017794853693,0.1676989002879684,1.0,1.0,1.0,1.0,0.0221677149528484,1.0
1004,ITGA2B,7.934648554656931,0.9114492369993156,0.0268554769922291,0.7767537038335269,0.0967526683795551,1.0,0.2955403115712712,1.0,1.0,1.0,0.0333459977143142,1.0
743,GNAO1,7.938648798958204,0.9140312353702462,1.0,1.0,1.0,1.0,0.7118799224040282,1.0,1.0,1.0,0.0487733712829994,1.0
1713,RIPK1,7.942649043259476,0.91588016415,0.1314761842640306,0.7118799224040282,1.0,0.1243178842365874,0.9221749651233508,1.0,1.0,1.0,0.1389358079898427,1.0
1000,ITGA1,7.946649287560748,0.9178673082433924,1.0,0.9714881984502108,0.5466112014260416,0.549786333980617,0.3741209340258883,1.0,1.0,1.0,0.0790483865416331,1.0
1734,RPS6KA5,7.9506495318620205,0.9186177770000548,1.0,0.7621834468878383,0.2699264955144616,0.11525083641727,0.3614484128996954,1.0,1.0,1.0,0.0205494522531412,1.0
746,GNB1,7.954649776163294,0.9193153104016454,0.3274185541274004,0.4529061230171649,1.0,1.0,0.5138301373413434,1.0,1.0,1.0,0.0188019538405843,1.0
1387,PAK1,7.9586500204645665,0.9209816523335156,0.4615590008934203,0.4955684747964304,0.751311065726076,0.5561637403987543,0.416486750762464,1.0,0.3249311654768372,1.0,0.0260457334954363,1.0
556,EFNA3,7.962650264765839,0.923011207715539,0.8172133078116455,0.7047891291814816,0.4850786910667827,0.7731036287569379,0.3321483886308887,1.0,1.0,1.0,0.0906868115172054,1.0
962,IL4,7.966650509067111,0.9325536861776094,1.0,0.2288567553827765,1.0,0.8995040509478887,0.5153681949056692,1.0,1.0,1.0,0.5667733271897306,1.0
1003,ITGA2,7.970650753368384,0.9332791720277024,1.0,0.3976138285619145,0.2109473074665628,0.9032773541488812,0.092983183282307,1.0,1.0,1.0,0.6318685640128243,1.0
612,FADD,7.974650997669656,0.937978343140625,0.952498308355988,0.1766819721580167,0.48806362090577,1.0,0.736890915815285,1.0,1.0,1.0,0.3976037011507436,1.0
1002,ITGA11,7.978651241970928,0.9388152800576182,0.351506602246237,0.0774550041084203,0.9221749651233508,1.0,0.7118799224040282,1.0,1.0,1.0,0.1097532954645952,1.0
881,IFNA10,7.9826514862722,0.95042555501475,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0,1.0,0.3249311654768372,1.0
1368,NTF4,7.986651730573473,0.9513480382362892,1.0,0.0450779316093066,1.0,1.0,0.9070528431900868,1.0,1.0,1.0,0.6252919590594577,1.0
30,ADCY4,7.990651974874745,0.9541748006969376,1.0,0.0455909426806823,0.2517446478775356,1.0,0.0676095977196549,1.0,1.0,1.0,0.1514403941105598,1.0
1887,STAT5B,7.994652219176017,0.955521127406459,0.8394968079341012,0.9449092929597736,0.2868274204540028,1.0,0.0939143219555107,0.22247388211672,1.0,1.0,0.3169315745304057,1.0
747,GNB2,7.99865246347729,0.9595838461699284,1.0,0.9183915793830312,0.9828905880928936,0.433076512683928,0.3589465811574475,0.6504687450540676,0.5020917805288764,1.0,0.0569298086355437,1.0
2022,TSC2,8.002652707778564,0.9609868802915704,0.5122956740974749,0.6697293864767297,0.4615590008934203,1.0,0.8806732702840152,1.0,1.0,1.0,0.2144436186320959,1.0
554,EFNA1,8.006652952079836,0.9639336905041443,0.9146100405445944,0.3896858327278331,0.8172133078116455,1.0,0.4056382818695973,1.0,1.0,1.0,0.2401051733796981,1.0
943,IL2,8.010653196381108,0.9645356359575312,1.0,0.11525083641727,1.0,1.0,0.9562944127970412,1.0,1.0,1.0,1.0,1.0
1006,ITGA4,8.01465344068238,0.9677339890776372,1.0,0.1507684447311342,0.1548736885370542,1.0,0.828337788367049,1.0,1.0,1.0,0.5274896902426867,1.0
1801,SHC1,8.018653684983652,0.9688366539820624,1.0,0.9562944752596728,0.8995040509478887,0.9942964741299556,0.2363154167770794,1.0,1.0,1.0,0.0097952677031474,1.0
1659,RAP1B,8.022653929284925,0.9755455384545312,1.0,0.91460991885301,0.48806362090577,1.0,0.618481826370963,1.0,1.0,1.0,0.0716382844619693,1.0
1397,PARD6G,8.026654173586197,0.978456617081328,1.0,0.8806732702840152,0.6285942485373732,1.0,0.8209174965776396,1.0,1.0,1.0,0.4457196956776563,1.0
2086,YAP1,8.030654417887469,0.9838572354358688,1.0,0.0101396371905515,0.7154347306097097,0.48806362090577,0.6524595444334156,1.0,1.0,1.0,0.5738799466746694,1.0
537,DVL3,8.034654662188743,0.9865259885640312,0.7404875043717178,0.5277532657303159,1.0,0.5336166598673671,0.0397489934325063,1.0,1.0,1.0,0.1590602942054299,1.0
183,BMPR1A,8.038654906490015,0.9871124693507812,1.0,0.2233738197596421,1.0,1.0,0.8098172431442923,1.0,1.0,1.0,0.6134331340752563,1.0
1367,NTF3,8.042655150791287,0.9882969437583048,0.952498308355988,0.2288567553827765,0.8656565540016024,0.2825366693148801,0.9032773541488812,1.0,1.0,1.0,0.3829393729616869,1.0
61,AGTR1,8.046655395092559,0.98880799155065,0.7154347306097097,0.7767537038335269,0.895733017965424,0.8656565540016024,0.6387768435649753,1.0,1.0,1.0,0.5598289884807763,1.0
887,IFNA21,8.050655639393833,0.9925713236906876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0
1942,TGFA,8.054655883695105,0.9933796195160196,0.06978505262809,0.4703034422423718,0.5625770214945697,1.0,0.1494186222439587,1.0,1.0,1.0,0.4776087888966119,1.0
185,BMPR2,8.058656127996377,0.9939221370273438,0.8581659961562722,0.7914023028989796,1.0,0.5413234863741125,0.9373252740961556,1.0,1.0,1.0,0.0060949186747384,1.0
828,HHAT,8.06265637229765,1.0,0.5184502553450132,0.0471595818659876,0.6871751603158041,1.0,0.7840685844449421,1.0,1.0,0.3249311654768372,0.2867922557023626,1.0
1830,SLC3A2,8.066656616598921,1.0,1.0,0.5561637403987543,0.5529705291894391,0.6051104604189474,0.3204062002192492,1.0,1.0,1.0,0.3664813516752158,1.0
1831,SLC7A5,8.070656860900193,1.0,1.0,0.0357959141285898,1.0,1.0,1.0,0.0431623853058637,1.0,0.2695897589586693,0.2782882666407985,1.0
829,HHATL,8.074657105201466,1.0,1.0,0.1428074685946973,0.003621385206922,1.0,0.4910584304873011,1.0,1.0,1.0,0.6421854067852514,1.0
1351,NPPC,8.078657349502738,1.0,1.0,0.3896858327278331,0.8172133078116455,0.4219745701791013,0.7731036287569379,1.0,1.0,1.0,0.0770473818949574,1.0
1658,RAP1A,8.082657593804011,1.00185867354625,0.5820282295226769,0.1046578075718719,0.0654902475531649,0.2126912527199261,0.1626190470510286,1.0,1.0,1.0,0.6117784449577816,1.0
1886,STAT5A,8.086657838105284,1.001914051192755,1.0,0.9032773541488812,0.0201673150169183,1.0,0.6252155658662468,1.0,1.0,1.0,0.1604577550006113,1.0
1149,LPAR1,8.090658082406556,1.0075284421554258,1.0,0.2109473074665628,1.0,1.0,0.2092137279225486,1.0,1.0,1.0,0.2057756297715353,1.0
1011,ITGA9,8.094658326707828,1.0078132716332928,0.884434381770755,0.5092327329556139,1.0,1.0,0.7297150726441002,1.0,0.3153217215465614,1.0,0.1152170305938187,1.0
234,CAMK4,8.098658571009102,1.010099266497401,1.0,0.1026349894172588,0.4443455997406166,1.0,0.2868274204540028,1.0,1.0,1.0,0.1908129423543162,1.0
1292,MYLK,8.102658815310374,1.0105963316436173,0.0349645003620927,0.0252575991879725,0.4970775461617177,0.0275186551855447,0.0303145297601507,1.0,1.0,1.0,0.2709568734925066,1.0
595,ESR1,8.106659059611646,1.014376013811332,1.0,0.1957154907260432,0.7767537038335269,0.0654902475531649,0.1006433962296639,1.0,1.0,1.0,0.5805682576487334,1.0
895,IFNB1,8.110659303912918,1.0185829937209845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
671,FOXO4,8.11465954821419,1.0226813434806992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0043417240443255,1.0
1321,NFKBIB,8.118659792515462,1.0241351511042187,1.0,0.2637683841923489,0.6524595444334156,0.0082170730368353,0.9108304335449982,0.5970270839661096,1.0,1.0,0.4429226578501294,1.0
1180,MAP2K3,8.122660036816734,1.024551078143359,0.8061255258641298,0.2868274204540028,0.5122956740974749,1.0,0.4644636813503597,1.0,1.0,1.0,0.657616779462246,1.0
355,CHRM1,8.126660281118008,1.0247039478884492,0.2074904916122673,0.3274185541274004,0.4791386099413017,0.8581659961562722,0.8394968079341012,1.0,1.0,1.0,0.0871086814205273,1.0
408,CSF1,8.13066052541928,1.0296474418854689,0.7950765800208118,0.9183915793830312,0.1098534475367005,1.0,0.7804087145446047,1.0,1.0,1.0,0.5820249896832372,1.0
992,IRF3,8.134660769720552,1.0332856055176407,0.2439443633205629,0.5625747858018999,0.736890915815285,0.3741209340258883,0.1243178842365874,1.0,1.0,1.0,0.0479588568250946,1.0
1352,NPR1,8.138661014021825,1.033344935594115,1.0,0.1314761842640306,0.3204062002192492,0.5796731880611319,0.7261359620753296,0.2954937093311353,1.0,1.0,0.0176056449234592,1.0
1594,PRKCE,8.142661258323097,1.0340446509719126,0.3321483886308887,0.2179855024035488,0.9600916337498888,1.0,0.0509969851040746,0.2733504608867889,1.0,1.0,0.0690520137771638,1.0
33,ADCY7,8.14666150262437,1.0354760312835858,0.6801762019143189,0.0306806133355067,0.2517446478775356,0.8432237801687793,0.8995040509478887,1.0,1.0,1.0,0.0145884841703164,1.0
736,GNA13,8.150661746925643,1.0458125795289062,1.0,0.3589465811574475,0.7333000811681523,1.0,0.7261359620753296,1.0,1.0,1.0,0.867528667113242,1.0
734,GNA11,8.154661991226915,1.0545182998695313,1.0,0.2911619515584414,0.9524207406816246,1.0,0.9373251846182188,0.178871412062249,1.0,1.0,0.8694056666537222,1.0
628,FGF1,8.158662235528187,1.055272332456371,1.0,0.8919643394259521,0.1339320092848958,0.0743083954977686,0.0349645003620927,1.0,1.0,1.0,0.6906839264868625,1.0
2048,VEGFB,8.162662479829459,1.0579340279029923,1.0,0.2382066463370621,0.7297150726441002,1.0,0.2999625419275231,1.0,1.0,1.0,0.1302597845602765,1.0
1029,JAK1,8.166662724130731,1.0582960127447345,1.0,0.3949604230687942,0.9676885814334162,1.0,0.1428074685946973,1.0,1.0,1.0,0.0556976081163046,1.0
2062,WNT10B,8.170662968432005,1.058344607146875,1.0,0.0159962605814349,0.744089774246399,1.0,0.2658102277887764,1.0,1.0,1.0,0.0420992760651622,1.0
558,EFNA5,8.174663212733277,1.060785971509336,0.2577078776623331,0.9183915793830312,1.0,1.0,0.1990286487182573,1.0,1.0,1.0,0.1191436195566807,1.0
2040,VAV1,8.178663457034549,1.060817145664836,1.0,0.344165064059352,1.0,0.7549299403019574,0.4791386099413017,0.7202752769666474,1.0,1.0,0.0168394292486891,1.0
167,BDNF,8.182663701335821,1.0612775057945625,1.0,0.9828905880928936,0.0416214312245755,0.952498308355988,0.4358781761988516,1.0,1.0,1.0,0.0140163948335506,1.0
536,DVL2,8.186663945637093,1.0625337210881718,1.0,0.8581659961562722,0.0397489934325063,1.0,0.7225628209081943,1.0,1.0,1.0,0.1480722405961993,1.0
1438,PGF,8.190664189938365,1.0647591584358125,1.0,0.5001017794853693,0.262750847287553,1.0,0.8209174965776396,1.0,1.0,1.0,0.0227264109859957,1.0
35,ADCY9,8.194664434239638,1.0686485831063754,0.7083313654430826,0.588581083293209,0.1266503997874328,1.0,1.0,0.9779143645177836,1.0,1.0,0.5545546811483111,1.0
513,DNM1L,8.198664678540911,1.0737893477734377,0.7083313654430826,0.4415127453392038,0.7987551158485091,1.0,0.5402883081739063,1.0,1.0,1.0,0.0077225132831189,1.0
1709,RHOA,8.202664922842184,1.0789495816529566,1.0,1.0,1.0,0.7225628209081943,0.1619036168091723,0.4839953444205789,1.0,1.0,0.0167420216432276,1.0
2067,WNT3,8.206665167143456,1.09568988365,0.0094629872347461,0.2251909254740154,0.8506881860719427,1.0,0.052719873713878,1.0,1.0,1.0,0.1998594460819417,1.0
1283,MYD88,8.210665411444728,1.0984460609742186,1.0,1.0,0.3417397923821004,0.2439443633205629,0.1376820836419984,1.0,1.0,1.0,0.5308401535761959,1.0
1584,PRKAG1,8.214665655746002,1.1007394490557858,0.3417397923821004,0.4083344518725905,0.0634259771597216,1.0,0.5625770214945697,1.0,1.0,1.0,0.0090763088516067,1.0
1945,TGFB3,8.218665900047274,1.1030595326671877,1.0,0.9714881984502108,0.9221749651233508,1.0,0.0252575991879725,1.0,1.0,1.0,0.2015364156828665,1.0
1839,SMAD4,8.222666144348546,1.1120222348715625,1.0,0.0168511928354899,0.2761825047420463,0.3134927549744813,0.6285942485373732,1.0,1.0,1.0,1.0,1.0
1943,TGFB1,8.226666388649818,1.113182148315625,1.0,0.1056810207164035,0.895733017965424,1.0,0.4910584304873011,0.532064018064065,1.0,1.0,0.5387063495185529,1.0
631,FGF17,8.23066663295109,1.118876938136457,1.0,0.1376820836419984,0.588581083293209,1.0,0.0240391924962815,1.0,1.0,1.0,0.5107599800889732,1.0
184,BMPR1B,8.234666877252362,1.12206936195625,1.0,0.0416214312245755,0.416486750762464,0.507704259953273,0.0727747119980276,0.4048860533404551,1.0,1.0,0.9543955456050672,1.0
1317,NFATC4,8.238667121553634,1.1241207031455156,1.0,0.4940630842734778,0.1036424764172704,0.1339320092848958,0.1676989002879684,1.0,1.0,1.0,0.6697280529017056,1.0
1944,TGFB2,8.242667365854906,1.1260613990414063,1.0,0.5061794109560072,0.6801762019143189,0.8172133078116455,0.4137587062889861,1.0,1.0,1.0,0.2297711494129454,1.0
1757,RXRB,8.24666761015618,1.1308663851716787,1.0,0.5277532657303159,0.6628000179921385,0.8581659961562722,0.3844543094411069,1.0,1.0,1.0,0.1604751071444282,1.0
158,BCL10,8.250667854457452,1.1372976712214844,1.0,0.6490280029197848,1.0,1.0,0.2057775757258029,1.0,1.0,1.0,0.1948450105535984,1.0
1803,SHC3,8.254668098758724,1.1375527478445155,1.0,0.1174673255580186,1.0,0.1254893529178711,0.7261359620753296,1.0,1.0,0.2719863274003652,0.0620754091629996,1.0
994,IRF7,8.258668343059997,1.1405223999868097,0.8394968079341012,0.3417397923821004,0.4970775461617177,0.4761835269024038,0.2092137279225486,1.0,1.0,1.0,0.740485714951858,1.0
1596,PRKCI,8.26266858736127,1.141822584701719,1.0,0.120854625799931,0.9942964741299556,0.8600372680691568,0.1548736885370542,1.0,1.0,1.0,0.0016724174270519,1.0
1396,PARD6B,8.266668831662543,1.1465995123532813,1.0,0.5593659204126147,0.559363672556018,1.0,0.9828905880928936,0.1776248269344177,1.0,1.0,0.8208431548251437,1.0
589,EPOR,8.270669075963815,1.1495060794015624,0.6387768435649753,0.0209478174523452,0.0815400145334895,1.0,0.4732384601003846,1.0,1.0,1.0,0.7567346618483757,1.0
457,CXCL8,8.274669320265087,1.1514766592959376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3688287974530601,1.0
1394,PARD3,8.278669564566359,1.1539298189955467,0.0375094100599378,0.7047891291814816,0.0705228497113691,1.0,0.1736486113198617,1.0,0.3249311654768372,1.0,0.0435671123441163,1.0
414,CSF3R,8.282669808867631,1.1621264119679688,1.0,0.3157855538503925,0.4673785054682386,1.0,0.3896858327278331,1.0,1.0,1.0,0.1243114221596927,1.0
34,ADCY8,8.286670053168903,1.1670389032916275,1.0,0.8098172431442923,0.4471887989352409,0.8881980993944443,0.1507684447311342,1.0,1.0,1.0,0.6714511135774754,1.0
1020,ITGB6,8.290670297470175,1.167414470992474,0.884434381770755,0.2977459406624527,1.0,0.6593460791171104,0.8769148484870471,0.1589302673441701,1.0,1.0,0.6133007007842883,1.0
77,ANGPT2,8.294670541771449,1.1702574362810234,0.7877332367668235,0.6732046879885242,0.4673785054682386,1.0,0.1454244713763807,1.0,1.0,1.0,0.8190585380548492,1.0
252,CASP8,8.298670786072721,1.1833587444140623,0.2911619515584414,0.618481826370963,0.2678629279431149,0.48806362090577,0.8320537311474636,0.0824296751360062,1.0,1.0,0.1271745021050789,1.0
517,DRD2,8.302671030373993,1.1890997536,0.0237426749958079,0.017071093623832,0.0849324259029921,0.160478697150551,0.0521402501509483,1.0,1.0,1.0,0.1547821756916701,1.0
1524,PPARA,8.306671274675265,1.1907269653410624,0.0421010403827312,0.0013967510159483,1.0,1.0,0.5001017794853693,1.0,1.0,1.0,0.0897709334672442,1.0
1585,PRKAG2,8.31067151897654,1.1909232867854156,0.6235286701562465,0.3614484128996954,0.8320537311474636,0.8919637249900398,0.2955403115712712,1.0,0.2917582091990335,1.0,0.0644489996913751,1.0
557,EFNA4,8.314671763277811,1.19189321975525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7404456222487265,1.0
1756,RXRA,8.318672007579083,1.1926999807131604,0.9449092929597736,0.8769148484870471,1.0,0.9411166161038826,0.5984737357310427,1.0,1.0,1.0,0.0266899008009671,1.0
759,GNG7,8.322672251880356,1.1927095206118632,0.5755096629559334,0.5690257932249676,0.2557093430652016,1.0,0.0893324895357259,0.3759535316111418,1.0,1.0,0.2751323399589798,1.0
626,FCGR2B,8.326672496181628,1.194634244453125,1.0,1.0,1.0,1.0,1.0,0.3249311654768372,1.0,1.0,0.2007835763533252,1.0
2075,WNT8A,8.3306727404829,1.198608736064844,1.0,0.2458783326142669,1.0,1.0,0.8469542667104454,1.0,1.0,1.0,8.483480364787624e-05,1.0
398,CREB3L1,8.334672984784172,1.1992454653181328,0.5153681949056692,0.9752884627122086,0.4386902621934847,0.1590632759892748,0.9638896978279232,1.0,1.0,1.0,0.1046434088565253,1.0
1382,OSMR,8.338673229085444,1.1996859002679687,1.0,0.4910584304873011,0.8544254565351362,0.0435674129073488,0.4056382818695973,1.0,1.0,1.0,0.1357824970086895,1.0
2073,WNT7A,8.342673473386718,1.2004333934882814,1.0,0.351506602246237,0.3044279846396766,1.0,0.9487032189700564,1.0,1.0,1.0,0.1141404976617822,1.0
396,CREB1,8.34667371768799,1.2016357185252813,0.6977238945180402,0.5122956740974749,0.0807093183086358,1.0,0.3976138285619145,1.0,1.0,1.0,0.2751103633137566,1.0
963,IL4R,8.350673961989262,1.2046821619367187,1.0,0.3134927549744813,1.0,0.9980773181808238,0.3417397923821004,0.6649632637550738,1.0,1.0,0.0476899018212237,1.0
1293,MYLK2,8.354674206290534,1.2075719036606796,1.0,0.8919643394259521,0.0228720818682844,0.1130673720385591,0.0705228497113691,1.0,1.0,1.0,0.7512907659221164,1.0
1804,SHC4,8.358674450591808,1.2099928491824763,1.0,0.1290554111383511,0.8769148484870471,0.895733017965424,0.2678629279431149,1.0,1.0,1.0,0.78956292263844,1.0
966,IL6,8.36267469489308,1.2100773211425158,1.0,0.8506881860719427,0.0509969851040746,1.0,0.1016353086738895,1.0,1.0,1.0,0.1493720484329809,1.0
2074,WNT7B,8.366674939194352,1.2113343522992188,0.8694064072587895,0.8394968079341012,1.0,1.0,0.4586644945342749,1.0,1.0,1.0,0.933532791063346,1.0
1174,MALT1,8.370675183495624,1.2141980952854687,0.1454244713763807,0.828337788367049,0.7676376140177894,0.4850780665137015,0.0798855076683307,1.0,1.0,1.0,0.0390512121109788,1.0
1295,MYLK4,8.374675427796896,1.2178361389495562,0.6084411459306318,0.156260803394966,0.3690192949337193,0.4137587062889861,0.3715646834633043,1.0,1.0,1.0,0.0874204107916384,1.0
2076,WNT8B,8.378675672098169,1.2180285325507811,1.0,0.118588046699831,0.2557093430652016,0.7549299403019574,0.7694585654328076,1.0,1.0,1.0,0.6236601554711856,1.0
2061,WNT10A,8.38267591639944,1.2192238339476562,0.2658102277887764,0.1480780412438125,1.0,0.7731036287569379,0.0544911451274128,1.0,1.0,1.0,0.756709716721107,1.0
467,CYBB,8.386676160700715,1.2193901078397658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0098598586533695,1.0
78,ANGPT4,8.390676405001987,1.2226556395689765,1.0,0.0379485308243798,0.5031357470143778,0.2911619515584414,0.0430742973981951,1.0,1.0,1.0,0.2943839184466357,1.0
2069,WNT4,8.394676649303259,1.2248893220783126,1.0,0.8098172431442923,0.603447670018117,1.0,0.344165064059352,1.0,1.0,1.0,0.0943143462709856,1.0
957,IL2RA,8.39867689360453,1.2252188459976563,1.0,0.5722633657139671,0.1973669813504988,1.0,0.5561631754307788,1.0,1.0,1.0,0.0155910708535228,1.0
2064,WNT16,8.402677137905803,1.227295220583594,1.0,0.5001017794853693,0.157657321939055,0.0237426749958079,0.4557801921418617,1.0,1.0,1.0,0.2702738797533555,1.0
76,ANGPT1,8.406677382207077,1.2277501663018475,1.0,0.7476976524753538,0.1957154907260432,0.8488205887204788,0.6353749467215747,1.0,1.0,1.0,0.2268064446761823,1.0
2066,WNT2B,8.410677626508349,1.2284773149328123,0.3564556630801542,0.2825366693148801,0.0509969851040746,0.4358781761988516,0.7333000811681523,1.0,1.0,1.0,0.6610580532843144,1.0
