SpNotation,Attention_x,cell_line_name,cell_line_num_x,mean_rank_x,Attention_y,cell_line_num_y,mean_rank_y
sp23,0.03729678766192305,OVCAR-8,25,19,,,
sp24,0.12013612143428802,OVCAR-8,25,2,,,
sp25,0.025284011565667272,OVCAR-8,25,30,0.015157497059529365,25.0,26.0
sp26,0.02533911885034012,OVCAR-8,25,29,,,
sp27,0.01967966698033928,OVCAR-8,25,38,0.02367958056067241,25.0,10.0
sp28,0.019766524027371637,OVCAR-8,25,37,0.015170310505193232,25.0,25.0
sp29,0.016735801480253602,OVCAR-8,25,44,,,
sp30,0.042982547876259665,OVCAR-8,25,14,,,
sp31,0.036370199840612225,OVCAR-8,25,21,,,
sp32,0.0708670609237288,OVCAR-8,25,5,,,
sp33,0.023481491953261734,OVCAR-8,25,32,0.020133801769668298,25.0,18.0
sp34,0.02026137103660721,OVCAR-8,25,36,0.020622383509864495,25.0,16.0
sp35,0.03237024792518426,OVCAR-8,25,25,0.022323481425233976,25.0,14.0
sp36,0.04088925856838981,OVCAR-8,25,17,0.037883066347030064,25.0,3.0
sp37,0.04636279325507507,OVCAR-8,25,11,,,
sp38,0.06399133253573924,OVCAR-8,25,7,,,
sp39,0.03638790911764422,OVCAR-8,25,20,,,
sp40,0.05901476394672896,OVCAR-8,25,8,,,
sp41,0.012968143073643723,OVCAR-8,25,46,0.01858810899309168,25.0,20.0
sp42,0.06439085762439653,OVCAR-8,25,6,0.043786283410357126,25.0,2.0
sp43,0.045050974582831846,OVCAR-8,25,13,0.04610629962213591,25.0,1.0
sp44,0.015094443928094113,OVCAR-8,25,45,0.016293038676259104,25.0,24.0
sp45,0.018014219093962773,OVCAR-8,25,42,0.013932797500312358,25.0,27.0
sp46,0.04530095400257326,OVCAR-8,25,12,,,
sp47,0.029457866244021594,OVCAR-8,25,27,0.022018434008157225,25.0,15.0
sp48,0.017322346391303138,OVCAR-8,25,43,,,
sp1,0.029087921533578417,PC-3,26,28,0.029087921533578417,26.0,9.0
sp2,0.023584872112012132,PC-3,26,35,0.022785807875291487,26.0,13.0
sp3,0.037276745554385954,PC-3,26,20,0.039120497643859636,26.0,6.0
sp4,0.024344130204058487,PC-3,26,34,0.021946260174371103,26.0,16.0
sp5,0.1432603642391304,PC-3,26,1,,,
sp6,0.0356566165934239,PC-3,26,22,0.04403560225986393,26.0,2.0
sp7,0.035012179544784354,PC-3,26,23,0.024258873615188664,26.0,12.0
sp8,0.012420397984719162,PC-3,26,47,0.019240774679736287,26.0,22.0
sp9,0.052137195594999984,PC-3,26,9,,,
sp10,0.038144303068817796,PC-3,26,18,,,
sp11,0.07217179417037035,PC-3,26,4,,,
sp12,0.034679960789830086,PC-3,26,24,0.022634822760430877,26.0,15.0
sp13,0.01958787029235888,PC-3,26,39,0.022709512793759566,26.0,14.0
sp14,0.09167959283550846,PC-3,26,3,,,
sp15,0.025229828710063087,PC-3,26,32,0.021374336787278403,26.0,17.0
sp16,0.02706074047406895,PC-3,26,30,0.029789237969406766,26.0,8.0
sp17,0.019246826929955746,PC-3,26,40,0.017132755920841392,26.0,24.0
sp18,0.06191209590566036,PC-3,26,8,0.05216906335330577,26.0,1.0
sp19,0.03772853698719368,PC-3,26,19,,,
sp20,0.041146891013306104,PC-3,26,15,,,
sp21,0.010569480994726597,PC-3,26,48,0.014856727123461522,26.0,27.0
sp22,0.018483917848480892,PC-3,26,41,0.020568033456514166,26.0,18.0
sp23,0.037269053949024605,PC-3,26,21,0.02673914131275957,26.0,10.0
sp24,0.10006626575899126,PC-3,26,2,,,
sp25,0.02450522093666411,PC-3,26,33,,,
sp26,0.015330054908979573,PC-3,26,44,,,
sp27,0.021410168329608095,PC-3,26,37,0.026425022981227814,26.0,11.0
sp28,0.02348891585681491,PC-3,26,36,0.012872153050986596,26.0,28.0
sp29,0.017347305589916203,PC-3,26,42,,,
sp30,0.0455524905470524,PC-3,26,12,,,
sp31,0.038472307562448974,PC-3,26,17,,,
sp32,0.07212150435254236,PC-3,26,5,,,
sp33,0.02675112766688496,PC-3,26,31,0.014944511393907452,26.0,26.0
sp34,0.021009319396747668,PC-3,26,38,0.020341943791259042,26.0,20.0
sp35,0.029012880708206373,PC-3,26,29,,,
sp36,0.04136230195158191,PC-3,26,14,0.04301430760356861,26.0,4.0
sp37,0.0470572816379679,PC-3,26,11,0.039376346468285195,26.0,5.0
sp38,0.06342208725444443,PC-3,26,6,,,
sp39,0.029255075412860564,PC-3,26,27,,,
sp40,0.062114192677570075,PC-3,26,7,,,
sp41,0.013524677713855156,PC-3,26,46,0.020242554773903906,26.0,21.0
sp42,0.05081174782577585,PC-3,26,10,0.03793744856548021,26.0,7.0
sp43,0.04089869224911503,PC-3,26,16,,,
sp44,0.014652480284457899,PC-3,26,45,0.014968863105147754,26.0,25.0
sp45,0.017059393555634975,PC-3,26,43,0.018839912168703985,26.0,23.0
sp46,0.0450455589037131,PC-3,26,13,0.043695636982734806,26.0,3.0
sp47,0.02957924343117335,PC-3,26,26,0.02041657555475564,26.0,19.0
sp48,0.03251277018389472,PC-3,26,25,,,
sp1,0.02781457766985293,RPMI-8226,27,29,0.027154129323529397,27.0,13.0
sp2,0.023000996573199654,RPMI-8226,27,32,0.01721644987984948,27.0,24.0
sp3,0.03492072130921051,RPMI-8226,27,21,,,
sp4,0.02190053463823247,RPMI-8226,27,33,0.020207234255420894,27.0,20.0
sp5,0.14703378183043478,RPMI-8226,27,1,,,
sp6,0.03690995948635868,RPMI-8226,27,17,0.05381747035582416,27.0,3.0
sp7,0.03336719841013476,RPMI-8226,27,23,0.03318266638170453,27.0,10.0
sp8,0.01999430167219519,RPMI-8226,27,36,0.01466117105548518,27.0,28.0
sp9,0.05154625382819671,RPMI-8226,27,10,,,
sp10,0.03604396383380565,RPMI-8226,27,19,0.027141263513934404,27.0,14.0
sp11,0.07114619059444444,RPMI-8226,27,5,0.043007978705624984,27.0,5.0
sp12,0.03418810592747571,RPMI-8226,27,22,0.02156093185449338,27.0,19.0
sp13,0.018729755479571765,RPMI-8226,27,38,,,
sp14,0.09226027176118642,RPMI-8226,27,3,,,
sp15,0.025401727931051405,RPMI-8226,27,31,0.023513205526117586,27.0,18.0
sp16,0.02887481974586205,RPMI-8226,27,27,,,
sp17,0.018082125493541736,RPMI-8226,27,39,0.017228597635813674,27.0,23.0
sp18,0.05505329730660376,RPMI-8226,27,8,,,
sp19,0.02001270181765764,RPMI-8226,27,35,,,
sp20,0.04188941507745871,RPMI-8226,27,15,,,
sp21,0.010526156390278233,RPMI-8226,27,48,0.015338919500851908,27.0,27.0
sp22,0.016271055217214947,RPMI-8226,27,45,0.017405990638489167,27.0,22.0
sp23,0.03853684398807691,RPMI-8226,27,16,,,
sp24,0.1035788409992674,RPMI-8226,27,2,0.06910739243820349,27.0,1.0
sp25,0.02653992853824044,RPMI-8226,27,30,0.02410956107306467,27.0,15.0
sp26,0.01903406293523808,RPMI-8226,27,37,,,
sp27,0.02788680963673274,RPMI-8226,27,28,,,
sp28,0.01732636087659378,RPMI-8226,27,42,0.012613575795117724,27.0,29.0
sp29,0.01719615890042701,RPMI-8226,27,44,,,
sp30,0.04608747300288305,RPMI-8226,27,12,0.03401183391451851,27.0,9.0
sp31,0.03597905465591836,RPMI-8226,27,20,0.0388465695198894,27.0,7.0
sp32,0.07569922683050846,RPMI-8226,27,4,0.0670405136476821,27.0,2.0
sp33,0.021375868339812636,RPMI-8226,27,34,0.024071820199679086,27.0,16.0
sp34,0.017349054091192005,RPMI-8226,27,41,,,
sp35,0.029749058802850108,RPMI-8226,27,25,,,
sp36,0.03315712242436157,RPMI-8226,27,24,0.03401452278183782,27.0,8.0
sp37,0.048413745038663095,RPMI-8226,27,11,0.030408886263387086,27.0,11.0
sp38,0.0637841311617111,RPMI-8226,27,6,0.046613699779352924,27.0,4.0
sp39,0.036497586062947104,RPMI-8226,27,18,0.012121147621818153,27.0,30.0
sp40,0.06164302661523363,RPMI-8226,27,7,0.04242381086597344,27.0,6.0
sp41,0.013719393889290507,RPMI-8226,27,47,0.01640750466656554,27.0,25.0
sp42,0.0516770835676724,RPMI-8226,27,9,,,
sp43,0.043115648158053084,RPMI-8226,27,14,,,
sp44,0.015870276613070694,RPMI-8226,27,46,0.01614999556193134,27.0,26.0
sp45,0.01722296285948264,RPMI-8226,27,43,0.019333741093052546,27.0,21.0
sp46,0.04389235145051638,RPMI-8226,27,13,0.028488215813813028,27.0,12.0
sp47,0.02926377966775755,RPMI-8226,27,26,0.023752274809948105,27.0,17.0
sp48,0.01777636509073683,RPMI-8226,27,40,,,
sp1,0.023062205959665728,SF-268,28,32,0.022173618059243606,28.0,14.0
sp2,0.02232689186588093,SF-268,28,34,0.019382315348714423,28.0,18.0
sp3,0.04061120925315788,SF-268,28,18,0.033879755045877175,28.0,3.0
sp4,0.022537070632053,SF-268,28,33,0.020645927132816197,28.0,16.0
sp5,0.14054261418405797,SF-268,28,1,,,
sp6,0.042627945345842376,SF-268,28,15,0.03593095186264188,28.0,1.0
sp7,0.032855083146361166,SF-268,28,27,0.027856400540956856,28.0,5.0
sp8,0.012561028591508719,SF-268,28,46,0.0152969561844993,28.0,28.0
sp9,0.046524397628852444,SF-268,28,10,,,
sp10,0.03889884689370444,SF-268,28,20,0.017067629146663914,28.0,25.0
sp11,0.07114967474296294,SF-268,28,5,,,
sp12,0.03547692457038833,SF-268,28,23,0.021014623407338937,28.0,15.0
sp13,0.018334004188464783,SF-268,28,39,,,
sp14,0.09098410330711863,SF-268,28,3,,,
sp15,0.02490354175260517,SF-268,28,30,0.024264169275341828,28.0,13.0
sp16,0.027245112487310333,SF-268,28,28,0.02665872046227847,28.0,9.0
sp17,0.019192367914091908,SF-268,28,37,0.017115931453400464,28.0,24.0
sp18,0.061602749773584896,SF-268,28,8,,,
sp19,0.03464200275427926,SF-268,28,24,,,
sp20,0.04174028787036733,SF-268,28,16,0.030122787238545442,28.0,4.0
sp21,0.01105565904371809,SF-268,28,48,0.015496262933061783,28.0,27.0
sp22,0.01659988170946968,SF-268,28,43,0.017826498025128673,28.0,22.0
sp23,0.03835399529261537,SF-268,28,21,,,
sp24,0.11891148898687844,SF-268,28,2,,,
sp25,0.025086647935374795,SF-268,28,29,0.02715393153487383,28.0,7.0
sp26,0.024866118318231274,SF-268,28,31,,,
sp27,0.02116301166001912,SF-268,28,36,0.025153584650315468,28.0,10.0
sp28,0.018427774892926286,SF-268,28,38,0.01375433686374676,28.0,29.0
sp29,0.016873582075809714,SF-268,28,42,,,
sp30,0.040681655343586275,SF-268,28,17,,,
sp31,0.03955743584993195,SF-268,28,19,,,
sp32,0.0754904877898305,SF-268,28,4,,,
sp33,0.02220449969408349,SF-268,28,35,0.01755465524123356,28.0,23.0
sp34,0.017451083370935976,SF-268,28,40,0.01827198507616067,28.0,20.0
sp35,0.032971898736616614,SF-268,28,25,0.02684509849568172,28.0,8.0
sp36,0.044576384409039535,SF-268,28,13,,,
sp37,0.045000387716847584,SF-268,28,12,,,
sp38,0.06389564298068147,SF-268,28,7,,,
sp39,0.037583075677211523,SF-268,28,22,0.024824802791361168,28.0,12.0
sp40,0.06011269239242989,SF-268,28,9,,,
sp41,0.012940087484350275,SF-268,28,45,0.019963101825312593,28.0,17.0
sp42,0.06443299104155172,SF-268,28,6,0.034617302296148136,28.0,2.0
sp43,0.045097256632477864,SF-268,28,11,0.027321483019519217,28.0,6.0
sp44,0.015420532229133461,SF-268,28,44,0.01638195786228235,28.0,26.0
sp45,0.017153015243112805,SF-268,28,41,0.018215523484494997,28.0,21.0
sp46,0.04298827011887519,SF-268,28,14,0.01854253720206192,28.0,19.0
sp47,0.032862842316457704,SF-268,28,26,0.024877764722207305,28.0,11.0
sp48,0.01169114211612483,SF-268,28,47,0.011709142426203379,28.0,30.0
sp1,0.024922982347735278,SF-295,29,34,0.025048244603049004,29.0,14.0
sp2,0.02251748415586099,SF-295,29,36,0.014842403787235527,29.0,27.0
sp3,0.03454033945350876,SF-295,29,23,0.040744086469736825,29.0,5.0
sp4,0.022258036505828138,SF-295,29,37,0.01541247043866269,29.0,26.0
sp5,0.14507364308405796,SF-295,29,1,,,
sp6,0.03601528763184781,SF-295,29,18,0.042652954864583315,29.0,4.0
sp7,0.03616634661578166,SF-295,29,17,0.023008848300103347,29.0,16.0
sp8,0.010902705228729437,SF-295,29,48,0.01839581196005992,29.0,22.0
sp9,0.05361769274393441,SF-295,29,10,,,
sp10,0.028060275506364356,SF-295,29,27,,,
sp11,0.0743639452622222,SF-295,29,5,,,
sp12,0.03417291618364076,SF-295,29,24,0.021276832791165295,29.0,19.0
sp13,0.01851618485831084,SF-295,29,40,0.03137760048973775,29.0,8.0
sp14,0.09021874045516948,SF-295,29,3,,,
sp15,0.025026451754949917,SF-295,29,32,0.023811793494138755,29.0,15.0
sp16,0.027067391998758607,SF-295,29,28,0.02795012162925713,29.0,10.0
sp17,0.018094210711438838,SF-295,29,41,0.013751929094690212,29.0,29.0
sp18,0.05430106028301886,SF-295,29,9,0.05545878816771652,29.0,2.0
sp19,0.03485765737707206,SF-295,29,20,0.025281424581974233,29.0,13.0
sp20,0.04169174474800774,SF-295,29,14,,,
sp21,0.012346151062916146,SF-295,29,47,0.012837348679884598,29.0,30.0
sp22,0.018928523159847523,SF-295,29,39,0.021018344950333518,29.0,20.0
sp23,0.03478007078392306,SF-295,29,21,0.027104752217003727,29.0,12.0
sp24,0.10706468884127233,SF-295,29,2,,,
sp25,0.02501642013046945,SF-295,29,33,,,
sp26,0.02671418821448978,SF-295,29,29,,,
sp27,0.0285316997950722,SF-295,29,25,0.01086869467015383,29.0,31.0
sp28,0.023119262554373805,SF-295,29,35,0.015644756353877534,29.0,25.0
sp29,0.016833496618814576,SF-295,29,44,0.02224156308420637,29.0,17.0
sp30,0.04165141817399192,SF-295,29,15,,,
sp31,0.03583653736489795,SF-295,29,19,,,
sp32,0.07449202635423727,SF-295,29,4,,,
sp33,0.02527389845048637,SF-295,29,31,0.014139829295739021,29.0,28.0
sp34,0.02084458440242392,SF-295,29,38,0.018077518117363214,29.0,23.0
sp35,0.025553639653904163,SF-295,29,30,0.02945085082259009,29.0,9.0
sp36,0.04034693075581919,SF-295,29,16,,,
sp37,0.04647191137518715,SF-295,29,11,,,
sp38,0.0635704082748148,SF-295,29,6,,,
sp39,0.03470129604001441,SF-295,29,22,0.027489677074224644,29.0,11.0
sp40,0.06076724263943924,SF-295,29,7,0.059830192534876016,29.0,1.0
sp41,0.017732621422339674,SF-295,29,43,,,
sp42,0.05500189859793102,SF-295,29,8,0.0435885717745652,29.0,3.0
sp43,0.04492130834115043,SF-295,29,13,0.035054591463174585,29.0,6.0
sp44,0.015452396341086564,SF-295,29,46,0.02200917647514959,29.0,18.0
sp45,0.016651417466568612,SF-295,29,45,0.015744126488128465,29.0,24.0
sp46,0.04509534737531965,SF-295,29,12,0.03465262133991378,29.0,7.0
sp47,0.028202501798752413,SF-295,29,26,0.02064719994151438,29.0,21.0
sp48,0.01786846574714735,SF-295,29,42,,,
sp1,0.02404304813668213,SF-539,30,31,0.02404304813668213,30.0,11.0
sp2,0.021956892338594318,SF-539,30,34,0.021530586090365976,30.0,16.0
sp3,0.040544057649649114,SF-539,30,17,0.030977186234035073,30.0,8.0
sp4,0.02293538996745885,SF-539,30,33,0.0204228503367477,30.0,19.0
sp5,0.1429836647797101,SF-539,30,1,,,
sp6,0.03864192386595107,SF-539,30,19,0.03625127328318576,30.0,6.0
sp7,0.033399501672142846,SF-539,30,24,0.03208510584729135,30.0,7.0
sp8,0.011481632187922931,SF-539,30,48,0.015219844404564524,30.0,26.0
sp9,0.05068381007631146,SF-539,30,11,,,
sp10,0.03452135145837144,SF-539,30,22,0.015947224815449166,30.0,24.0
sp11,0.07410575772839503,SF-539,30,5,,,
sp12,0.03377678707888348,SF-539,30,23,0.02173773790799624,30.0,15.0
sp13,0.01880844922688373,SF-539,30,37,,,
sp14,0.09269999150855932,SF-539,30,3,,,
sp15,0.025061985459869266,SF-539,30,30,0.023523399254655398,30.0,13.0
sp16,0.030459313744482745,SF-539,30,26,,,
sp17,0.018722246389306564,SF-539,30,38,0.018434885530085925,30.0,22.0
sp18,0.05766958118867923,SF-539,30,9,,,
sp19,0.03269596517896395,SF-539,30,25,,,
sp20,0.040249249189644884,SF-539,30,18,,,
sp21,0.01653389200014579,SF-539,30,45,0.012411170622249985,30.0,28.0
sp22,0.017622501692944985,SF-539,30,42,0.021526182671187805,30.0,17.0
sp23,0.0349045756739846,SF-539,30,21,0.029375776993291067,30.0,10.0
sp24,0.10937090351180397,SF-539,30,2,,,
sp25,0.026583203001812963,SF-539,30,29,,,
sp26,0.016382631617551005,SF-539,30,46,,,
sp27,0.021166423437372454,SF-539,30,35,0.04308394707321313,30.0,4.0
sp28,0.01816896137364435,SF-539,30,41,0.01542153774703948,30.0,25.0
sp29,0.01820696992894533,SF-539,30,40,0.023255814915294784,30.0,14.0
sp30,0.043787260696266116,SF-539,30,15,0.0467618761328467,30.0,2.0
sp31,0.05538246885774148,SF-539,30,10,,,
sp32,0.08148481953220338,SF-539,30,4,,,
sp33,0.023646681819669283,SF-539,30,32,,,
sp34,0.01895638941771798,SF-539,30,36,0.019189466460953798,30.0,20.0
sp35,0.0296784886906709,SF-539,30,27,0.023573616743322114,30.0,12.0
sp36,0.04237301859107343,SF-539,30,16,0.041649973825083786,30.0,5.0
sp37,0.04664831331689223,SF-539,30,12,,,
sp38,0.0638351669725185,SF-539,30,6,,,
sp39,0.035269219496490374,SF-539,30,20,,,
sp40,0.06009201119102802,SF-539,30,8,0.04659246093369563,30.0,3.0
sp41,0.016885962036017246,SF-539,30,44,0.018908960984750575,30.0,21.0
sp42,0.06331420009724137,SF-539,30,7,,,
sp43,0.045217178711681405,SF-539,30,13,,,
sp44,0.015287435358402582,SF-539,30,47,0.014940381631097226,30.0,27.0
sp45,0.01732193776609651,SF-539,30,43,0.017446433937973634,30.0,23.0
sp46,0.045058831854459,SF-539,30,14,0.05046960910039165,30.0,1.0
sp47,0.02858950641959406,SF-539,30,28,0.021330416363454136,30.0,18.0
sp48,0.018332949036421037,SF-539,30,39,0.030654691102260854,30.0,9.0
sp1,0.02990867398249998,SK-MEL-2,31,25,0.02990867398249998,31.0,10.0
sp2,0.022629877193851882,SK-MEL-2,31,36,0.02082604513073451,31.0,19.0
sp3,0.035386606136842094,SK-MEL-2,31,23,0.03214237294429823,31.0,9.0
sp4,0.02588699804328518,SK-MEL-2,31,33,0.025166207115265064,31.0,14.0
sp5,0.14255641034782607,SK-MEL-2,31,1,,,
sp6,0.03800569667021738,SK-MEL-2,31,18,0.03623636645501975,31.0,7.0
sp7,0.035438768564568714,SK-MEL-2,31,21,0.024404928840026936,31.0,15.0
sp8,0.011282438377753409,SK-MEL-2,31,47,0.01580261853470718,31.0,28.0
sp9,0.062070639538196706,SK-MEL-2,31,7,,,
sp10,0.03790832973808096,SK-MEL-2,31,19,0.028463573031656357,31.0,11.0
sp11,0.07299061477037036,SK-MEL-2,31,4,0.07144406946527271,31.0,1.0
sp12,0.03509966169477668,SK-MEL-2,31,24,0.015986801330240403,31.0,27.0
sp13,0.02003477289708281,SK-MEL-2,31,38,,,
sp14,0.08953269795491524,SK-MEL-2,31,3,0.05911103490588956,31.0,2.0
sp15,0.024641397709473017,SK-MEL-2,31,34,0.024034740850071436,31.0,16.0
sp16,0.026915136746972396,SK-MEL-2,31,31,,,
sp17,0.017649268479776836,SK-MEL-2,31,43,0.013853784414355136,31.0,30.0
sp18,0.06035971078113206,SK-MEL-2,31,8,,,
sp19,0.028030345626711698,SK-MEL-2,31,29,,,
sp20,0.04269888947459549,SK-MEL-2,31,15,0.03431228613154944,31.0,8.0
sp21,0.010514990084863897,SK-MEL-2,31,48,0.0143513262454328,31.0,29.0
sp22,0.01868847861166147,SK-MEL-2,31,40,0.016172413878071525,31.0,26.0
sp23,0.041815887738461524,SK-MEL-2,31,16,,,
sp24,0.09994462828678333,SK-MEL-2,31,2,,,
sp25,0.026896171626389298,SK-MEL-2,31,32,,,
sp26,0.020333072416190465,SK-MEL-2,31,37,,,
sp27,0.028767232018092153,SK-MEL-2,31,26,0.02835719583139913,31.0,12.0
sp28,0.0191140757098549,SK-MEL-2,31,39,0.017265319198492644,31.0,25.0
sp29,0.018067510280216196,SK-MEL-2,31,41,,,
sp30,0.042734246019274176,SK-MEL-2,31,14,,,
sp31,0.035394448391734674,SK-MEL-2,31,22,,,
sp32,0.0672209631457627,SK-MEL-2,31,5,,,
sp33,0.022938731879894012,SK-MEL-2,31,35,0.017628656369770807,31.0,23.0
sp34,0.017924167099536162,SK-MEL-2,31,42,0.019257066845417958,31.0,21.0
sp35,0.028356027930466814,SK-MEL-2,31,27,0.023279883668030927,31.0,17.0
sp36,0.03856112983313558,SK-MEL-2,31,17,0.03784384949964576,31.0,5.0
sp37,0.04704847799016042,SK-MEL-2,31,11,,,
sp38,0.06560186780222221,SK-MEL-2,31,6,,,
sp39,0.03666111735908652,SK-MEL-2,31,20,,,
sp40,0.058490536046542044,SK-MEL-2,31,9,,,
sp41,0.01523910847663441,SK-MEL-2,31,45,0.01838745456772473,31.0,22.0
sp42,0.04985739207939654,SK-MEL-2,31,10,0.041065844589540615,31.0,4.0
sp43,0.044283469557079624,SK-MEL-2,31,13,0.03656284268438501,31.0,6.0
sp44,0.014905282065047605,SK-MEL-2,31,46,0.019904663454298428,31.0,20.0
sp45,0.016631791244254887,SK-MEL-2,31,44,0.017568979523130995,31.0,24.0
sp46,0.0443300041252049,SK-MEL-2,31,12,0.04172140003568392,31.0,3.0
sp47,0.028265508327440157,SK-MEL-2,31,28,0.026364625299437654,31.0,13.0
sp48,0.027384478538199992,SK-MEL-2,31,30,0.02315764351390782,31.0,18.0
sp1,0.02914300605431371,SK-MEL-28,32,29,0.02914300605431371,32.0,15.0
sp2,0.02202193976514614,SK-MEL-28,32,37,0.020547527090200392,32.0,28.0
sp3,0.03492755316728068,SK-MEL-28,32,21,0.027069467587543847,32.0,16.0
sp4,0.02223176593554843,SK-MEL-28,32,36,0.020570220934970733,32.0,27.0
sp5,0.14337270306086952,SK-MEL-28,32,1,,,
sp6,0.03873906170157607,SK-MEL-28,32,18,0.04200231174624504,32.0,6.0
sp7,0.034102190044663055,SK-MEL-28,32,24,0.02148590326285713,32.0,24.0
sp8,0.013984910623150671,SK-MEL-28,32,47,0.018969760543914367,32.0,29.0
sp9,0.049804323857868836,SK-MEL-28,32,10,,,
sp10,0.0393290061215101,SK-MEL-28,32,17,,,
sp11,0.07358350073580246,SK-MEL-28,32,4,,,
sp12,0.03473562077354367,SK-MEL-28,32,22,0.025878891651363624,32.0,19.0
sp13,0.01864905763919259,SK-MEL-28,32,40,0.02322547572824431,32.0,21.0
sp14,0.093177023334661,SK-MEL-28,32,3,,,
sp15,0.024777926371714318,SK-MEL-28,32,33,0.021082427206334152,32.0,25.0
sp16,0.02753013078613792,SK-MEL-28,32,31,0.026352532376864392,32.0,18.0
sp17,0.020716704758137167,SK-MEL-28,32,38,0.016854432006908397,32.0,30.0
sp18,0.06523691765283017,SK-MEL-28,32,6,,,
sp19,0.02822053413382881,SK-MEL-28,32,30,,,
sp20,0.04276380089533468,SK-MEL-28,32,15,,,
sp21,0.009555025774469001,SK-MEL-28,32,48,0.011132348771730756,32.0,32.0
sp22,0.017751676904268213,SK-MEL-28,32,41,0.02217004689485324,32.0,22.0
sp23,0.04004163495584613,SK-MEL-28,32,16,0.029281046539466653,32.0,14.0
sp24,0.10002105147791865,SK-MEL-28,32,2,0.07265186899781365,32.0,1.0
sp25,0.024486890410152656,SK-MEL-28,32,34,0.04281974704333332,32.0,5.0
sp26,0.025166673702585015,SK-MEL-28,32,32,,,
sp27,0.02956062319538337,SK-MEL-28,32,28,,,
sp28,0.017587652004580383,SK-MEL-28,32,43,0.010686440826324221,32.0,33.0
sp29,0.01766788249983782,SK-MEL-28,32,42,,,
sp30,0.04504343306786288,SK-MEL-28,32,12,0.03875661274663998,32.0,8.0
sp31,0.035094523445850324,SK-MEL-28,32,20,0.037698414274761886,32.0,9.0
sp32,0.07132929875084744,SK-MEL-28,32,5,0.06103932294632767,32.0,2.0
sp33,0.022846169969696586,SK-MEL-28,32,35,0.03364442270251831,32.0,12.0
sp34,0.01897061568021334,SK-MEL-28,32,39,,,
sp35,0.032358288006093354,SK-MEL-28,32,26,0.020833039897243232,32.0,26.0
sp36,0.04484850593062145,SK-MEL-28,32,13,0.03922407904741934,32.0,7.0
sp37,0.047428723433368965,SK-MEL-28,32,11,0.049031164717959166,32.0,3.0
sp38,0.06464098465288888,SK-MEL-28,32,7,0.04832017344711863,32.0,4.0
sp39,0.03446847536576921,SK-MEL-28,32,23,0.02675544341796212,32.0,17.0
sp40,0.06038466188065419,SK-MEL-28,32,8,,,
sp41,0.01568209578901677,SK-MEL-28,32,46,,,
sp42,0.059018648283448265,SK-MEL-28,32,9,0.034331079112684196,32.0,11.0
sp43,0.03823813838619468,SK-MEL-28,32,19,0.036135694393259574,32.0,10.0
sp44,0.016458221776307343,SK-MEL-28,32,44,0.008641205822542773,32.0,34.0
sp45,0.01616377039921709,SK-MEL-28,32,45,0.01630256296709842,32.0,31.0
sp46,0.04361480963651015,SK-MEL-28,32,14,0.02154678846097978,32.0,23.0
sp47,0.03244428680472514,SK-MEL-28,32,25,0.0296265754726724,32.0,13.0
sp48,0.030603925333052617,SK-MEL-28,32,27,0.024435400280071927,32.0,20.0
sp1,0.030190207644607826,SK-MEL-5,33,25,0.029079626474803905,33.0,14.0
sp2,0.024271497280418608,SK-MEL-5,33,34,0.022320345062665167,33.0,22.0
sp3,0.03450999486482455,SK-MEL-5,33,24,0.03755883357605262,33.0,9.0
sp4,0.021243606960786088,SK-MEL-5,33,37,0.01682565681863618,33.0,29.0
sp5,0.14228485092318838,SK-MEL-5,33,1,,,
sp6,0.03629178938271738,SK-MEL-5,33,19,0.043489487464782595,33.0,6.0
sp7,0.03521058297180591,SK-MEL-5,33,22,0.0433994947567857,33.0,7.0
sp8,0.01291129128185444,SK-MEL-5,33,47,0.012833727688504977,33.0,33.0
sp9,0.05297003043295081,SK-MEL-5,33,10,,,
sp10,0.03674610199862347,SK-MEL-5,33,18,,,
sp11,0.07394356147777775,SK-MEL-5,33,4,,,
sp12,0.03611824402330095,SK-MEL-5,33,20,0.01996067249479673,33.0,25.0
sp13,0.021694428682404895,SK-MEL-5,33,36,0.02985146621315052,33.0,12.0
sp14,0.09204228264381355,SK-MEL-5,33,3,0.10090356633079206,33.0,2.0
sp15,0.025059794832532022,SK-MEL-5,33,32,,,
sp16,0.028652137800758603,SK-MEL-5,33,28,0.034911669828673456,33.0,10.0
sp17,0.019082519937744027,SK-MEL-5,33,40,0.014146726646982391,33.0,31.0
sp18,0.05967444934339621,SK-MEL-5,33,7,,,
sp19,0.020020695699008998,SK-MEL-5,33,38,0.02286811733493623,33.0,21.0
sp20,0.04077290250215101,SK-MEL-5,33,15,0.04799114134074999,33.0,4.0
sp21,0.012244954394301323,SK-MEL-5,33,48,,,
sp22,0.01726119571138647,SK-MEL-5,33,42,0.018648898592711086,33.0,27.0
sp23,0.03757363048023075,SK-MEL-5,33,17,0.027537208560029523,33.0,16.0
sp24,0.09686432455671397,SK-MEL-5,33,2,,,
sp25,0.02572533422917174,SK-MEL-5,33,31,,,
sp26,0.024485842578299295,SK-MEL-5,33,33,0.02079425875915491,33.0,24.0
sp27,0.029392283760789405,SK-MEL-5,33,26,0.02983663583455667,33.0,13.0
sp28,0.01761494268766929,SK-MEL-5,33,41,0.013563139990956905,33.0,32.0
sp29,0.016667749476723226,SK-MEL-5,33,44,0.025069207856315258,33.0,18.0
