SpNotation,Cell_Line_Name,Attention,SignalingPath,Cancer_name
sp38,OVCAR-8,0.0,T cell receptor signaling pathway,Ovarian
sp39,OVCAR-8,0.0,TGF-beta signaling pathway,Ovarian
sp40,OVCAR-8,0.0,TNF signaling pathway,Ovarian
sp41,OVCAR-8,0.0185881089930916,Thyroid hormone signaling pathway,Ovarian
sp42,OVCAR-8,0.0437862834103571,Toll-like receptor signaling pathway,Ovarian
sp43,OVCAR-8,0.0461062996221359,VEGF signaling pathway,Ovarian
sp44,OVCAR-8,0.0162930386762591,Wnt signaling pathway,Ovarian
sp45,OVCAR-8,0.0139327975003123,cAMP signaling pathway,Ovarian
sp46,OVCAR-8,0.0,cGMP-PKG signaling pathway,Ovarian
sp47,OVCAR-8,0.0220184340081572,mTOR signaling pathway,Ovarian
sp48,OVCAR-8,0.0,p53 signaling pathway,Ovarian
sp1,PC-3,0.0290879215335784,AGE-RAGE signaling pathway in diabetic complications,Prostate
sp2,PC-3,0.0227858078752914,AMPK signaling pathway,Prostate
sp3,PC-3,0.0391204976438596,Adipocytokine signaling pathway,Prostate
sp4,PC-3,0.0219462601743711,Apelin signaling pathway,Prostate
sp5,PC-3,0.0,B cell receptor signaling pathway,Prostate
sp6,PC-3,0.0440356022598639,C-type lectin receptor signaling pathway,Prostate
sp7,PC-3,0.0242588736151886,Calcium signaling pathway,Prostate
sp8,PC-3,0.0192407746797362,Chemokine signaling pathway,Prostate
sp9,PC-3,0.0,ErbB signaling pathway,Prostate
sp10,PC-3,0.0,Estrogen signaling pathway,Prostate
sp11,PC-3,0.0,Fc epsilon RI signaling pathway,Prostate
sp12,PC-3,0.0226348227604308,FoxO signaling pathway,Prostate
sp13,PC-3,0.0227095127937595,Glucagon signaling pathway,Prostate
sp14,PC-3,0.0,GnRH signaling pathway,Prostate
sp15,PC-3,0.0213743367872784,HIF-1 signaling pathway,Prostate
sp16,PC-3,0.0297892379694067,Hedgehog signaling pathway,Prostate
sp17,PC-3,0.0171327559208413,Hippo signaling pathway,Prostate
sp18,PC-3,0.0521690633533057,Hippo signaling pathway - multiple species,Prostate
sp19,PC-3,0.0,IL-17 signaling pathway,Prostate
sp20,PC-3,0.0,Insulin signaling pathway,Prostate
sp21,PC-3,0.0148567271234615,JAK-STAT signaling pathway,Prostate
sp22,PC-3,0.0205680334565141,MAPK signaling pathway,Prostate
sp23,PC-3,0.0267391413127595,NF-kappa B signaling pathway,Prostate
sp24,PC-3,0.0,NOD-like receptor signaling pathway,Prostate
sp25,PC-3,0.0,Neurotrophin signaling pathway,Prostate
sp26,PC-3,0.0,Notch signaling pathway,Prostate
sp27,PC-3,0.0264250229812278,Oxytocin signaling pathway,Prostate
sp28,PC-3,0.0128721530509865,PI3K-Akt signaling pathway,Prostate
sp29,PC-3,0.0,PPAR signaling pathway,Prostate
sp30,PC-3,0.0,Phospholipase D signaling pathway,Prostate
sp31,PC-3,0.0,Prolactin signaling pathway,Prostate
sp32,PC-3,0.0,RIG-I-like receptor signaling pathway,Prostate
sp33,PC-3,0.0149445113939074,Rap1 signaling pathway,Prostate
sp34,PC-3,0.020341943791259,Ras signaling pathway,Prostate
sp35,PC-3,0.0,Relaxin signaling pathway,Prostate
sp36,PC-3,0.0430143076035686,Signaling pathways regulating pluripotency of stem cells,Prostate
sp37,PC-3,0.0393763464682851,Sphingolipid signaling pathway,Prostate
sp38,PC-3,0.0,T cell receptor signaling pathway,Prostate
sp39,PC-3,0.0,TGF-beta signaling pathway,Prostate
sp40,PC-3,0.0,TNF signaling pathway,Prostate
sp41,PC-3,0.0202425547739039,Thyroid hormone signaling pathway,Prostate
sp42,PC-3,0.0379374485654802,Toll-like receptor signaling pathway,Prostate
sp43,PC-3,0.0,VEGF signaling pathway,Prostate
sp44,PC-3,0.0149688631051477,Wnt signaling pathway,Prostate
sp45,PC-3,0.0188399121687039,cAMP signaling pathway,Prostate
sp46,PC-3,0.0436956369827348,cGMP-PKG signaling pathway,Prostate
sp47,PC-3,0.0204165755547556,mTOR signaling pathway,Prostate
sp48,PC-3,0.0,p53 signaling pathway,Prostate
sp1,RPMI-8226,0.0271541293235293,AGE-RAGE signaling pathway in diabetic complications,Leukemia
sp2,RPMI-8226,0.0172164498798494,AMPK signaling pathway,Leukemia
sp3,RPMI-8226,0.0,Adipocytokine signaling pathway,Leukemia
sp4,RPMI-8226,0.0202072342554208,Apelin signaling pathway,Leukemia
sp5,RPMI-8226,0.0,B cell receptor signaling pathway,Leukemia
sp6,RPMI-8226,0.0538174703558241,C-type lectin receptor signaling pathway,Leukemia
sp7,RPMI-8226,0.0331826663817045,Calcium signaling pathway,Leukemia
sp8,RPMI-8226,0.0146611710554851,Chemokine signaling pathway,Leukemia
sp9,RPMI-8226,0.0,ErbB signaling pathway,Leukemia
sp10,RPMI-8226,0.0271412635139344,Estrogen signaling pathway,Leukemia
sp11,RPMI-8226,0.0430079787056249,Fc epsilon RI signaling pathway,Leukemia
sp12,RPMI-8226,0.0215609318544933,FoxO signaling pathway,Leukemia
sp13,RPMI-8226,0.0,Glucagon signaling pathway,Leukemia
sp14,RPMI-8226,0.0,GnRH signaling pathway,Leukemia
sp15,RPMI-8226,0.0235132055261175,HIF-1 signaling pathway,Leukemia
sp16,RPMI-8226,0.0,Hedgehog signaling pathway,Leukemia
sp17,RPMI-8226,0.0172285976358136,Hippo signaling pathway,Leukemia
sp18,RPMI-8226,0.0,Hippo signaling pathway - multiple species,Leukemia
sp19,RPMI-8226,0.0,IL-17 signaling pathway,Leukemia
sp20,RPMI-8226,0.0,Insulin signaling pathway,Leukemia
sp21,RPMI-8226,0.0153389195008519,JAK-STAT signaling pathway,Leukemia
sp22,RPMI-8226,0.0174059906384891,MAPK signaling pathway,Leukemia
sp23,RPMI-8226,0.0,NF-kappa B signaling pathway,Leukemia
sp24,RPMI-8226,0.0691073924382034,NOD-like receptor signaling pathway,Leukemia
sp25,RPMI-8226,0.0241095610730646,Neurotrophin signaling pathway,Leukemia
sp26,RPMI-8226,0.0,Notch signaling pathway,Leukemia
sp27,RPMI-8226,0.0,Oxytocin signaling pathway,Leukemia
sp28,RPMI-8226,0.0126135757951177,PI3K-Akt signaling pathway,Leukemia
sp29,RPMI-8226,0.0,PPAR signaling pathway,Leukemia
sp30,RPMI-8226,0.0340118339145185,Phospholipase D signaling pathway,Leukemia
sp31,RPMI-8226,0.0388465695198894,Prolactin signaling pathway,Leukemia
sp32,RPMI-8226,0.0670405136476821,RIG-I-like receptor signaling pathway,Leukemia
sp33,RPMI-8226,0.024071820199679,Rap1 signaling pathway,Leukemia
sp34,RPMI-8226,0.0,Ras signaling pathway,Leukemia
sp35,RPMI-8226,0.0,Relaxin signaling pathway,Leukemia
sp36,RPMI-8226,0.0340145227818378,Signaling pathways regulating pluripotency of stem cells,Leukemia
sp37,RPMI-8226,0.030408886263387,Sphingolipid signaling pathway,Leukemia
sp38,RPMI-8226,0.0466136997793529,T cell receptor signaling pathway,Leukemia
sp39,RPMI-8226,0.0121211476218181,TGF-beta signaling pathway,Leukemia
sp40,RPMI-8226,0.0424238108659734,TNF signaling pathway,Leukemia
sp41,RPMI-8226,0.0164075046665655,Thyroid hormone signaling pathway,Leukemia
sp42,RPMI-8226,0.0,Toll-like receptor signaling pathway,Leukemia
sp43,RPMI-8226,0.0,VEGF signaling pathway,Leukemia
sp44,RPMI-8226,0.0161499955619313,Wnt signaling pathway,Leukemia
sp45,RPMI-8226,0.0193337410930525,cAMP signaling pathway,Leukemia
sp46,RPMI-8226,0.028488215813813,cGMP-PKG signaling pathway,Leukemia
sp47,RPMI-8226,0.0237522748099481,mTOR signaling pathway,Leukemia
sp48,RPMI-8226,0.0,p53 signaling pathway,Leukemia
sp1,SF-268,0.0221736180592436,AGE-RAGE signaling pathway in diabetic complications,CNS
sp2,SF-268,0.0193823153487144,AMPK signaling pathway,CNS
sp3,SF-268,0.0338797550458771,Adipocytokine signaling pathway,CNS
sp4,SF-268,0.0206459271328161,Apelin signaling pathway,CNS
sp5,SF-268,0.0,B cell receptor signaling pathway,CNS
sp6,SF-268,0.0359309518626418,C-type lectin receptor signaling pathway,CNS
sp7,SF-268,0.0278564005409568,Calcium signaling pathway,CNS
sp8,SF-268,0.0152969561844993,Chemokine signaling pathway,CNS
sp9,SF-268,0.0,ErbB signaling pathway,CNS
sp10,SF-268,0.0170676291466639,Estrogen signaling pathway,CNS
sp11,SF-268,0.0,Fc epsilon RI signaling pathway,CNS
sp12,SF-268,0.0210146234073389,FoxO signaling pathway,CNS
sp13,SF-268,0.0,Glucagon signaling pathway,CNS
sp14,SF-268,0.0,GnRH signaling pathway,CNS
sp15,SF-268,0.0242641692753418,HIF-1 signaling pathway,CNS
sp16,SF-268,0.0266587204622784,Hedgehog signaling pathway,CNS
sp17,SF-268,0.0171159314534004,Hippo signaling pathway,CNS
sp18,SF-268,0.0,Hippo signaling pathway - multiple species,CNS
sp19,SF-268,0.0,IL-17 signaling pathway,CNS
sp20,SF-268,0.0301227872385454,Insulin signaling pathway,CNS
sp21,SF-268,0.0154962629330617,JAK-STAT signaling pathway,CNS
sp22,SF-268,0.0178264980251286,MAPK signaling pathway,CNS
sp23,SF-268,0.0,NF-kappa B signaling pathway,CNS
sp24,SF-268,0.0,NOD-like receptor signaling pathway,CNS
sp25,SF-268,0.0271539315348738,Neurotrophin signaling pathway,CNS
sp26,SF-268,0.0,Notch signaling pathway,CNS
sp27,SF-268,0.0251535846503154,Oxytocin signaling pathway,CNS
sp28,SF-268,0.0137543368637467,PI3K-Akt signaling pathway,CNS
sp29,SF-268,0.0,PPAR signaling pathway,CNS
sp30,SF-268,0.0,Phospholipase D signaling pathway,CNS
sp31,SF-268,0.0,Prolactin signaling pathway,CNS
sp32,SF-268,0.0,RIG-I-like receptor signaling pathway,CNS
sp33,SF-268,0.0175546552412335,Rap1 signaling pathway,CNS
sp34,SF-268,0.0182719850761606,Ras signaling pathway,CNS
sp35,SF-268,0.0268450984956817,Relaxin signaling pathway,CNS
sp36,SF-268,0.0,Signaling pathways regulating pluripotency of stem cells,CNS
sp37,SF-268,0.0,Sphingolipid signaling pathway,CNS
sp38,SF-268,0.0,T cell receptor signaling pathway,CNS
sp39,SF-268,0.0248248027913611,TGF-beta signaling pathway,CNS
sp40,SF-268,0.0,TNF signaling pathway,CNS
sp41,SF-268,0.0199631018253125,Thyroid hormone signaling pathway,CNS
sp42,SF-268,0.0346173022961481,Toll-like receptor signaling pathway,CNS
sp43,SF-268,0.0273214830195192,VEGF signaling pathway,CNS
sp44,SF-268,0.0163819578622823,Wnt signaling pathway,CNS
sp45,SF-268,0.0182155234844949,cAMP signaling pathway,CNS
sp46,SF-268,0.0185425372020619,cGMP-PKG signaling pathway,CNS
sp47,SF-268,0.0248777647222073,mTOR signaling pathway,CNS
sp48,SF-268,0.0117091424262033,p53 signaling pathway,CNS
sp1,SF-295,0.025048244603049,AGE-RAGE signaling pathway in diabetic complications,CNS
sp2,SF-295,0.0148424037872355,AMPK signaling pathway,CNS
sp3,SF-295,0.0407440864697368,Adipocytokine signaling pathway,CNS
sp4,SF-295,0.0154124704386626,Apelin signaling pathway,CNS
sp5,SF-295,0.0,B cell receptor signaling pathway,CNS
sp6,SF-295,0.0426529548645833,C-type lectin receptor signaling pathway,CNS
sp7,SF-295,0.0230088483001033,Calcium signaling pathway,CNS
sp8,SF-295,0.0183958119600599,Chemokine signaling pathway,CNS
sp9,SF-295,0.0,ErbB signaling pathway,CNS
sp10,SF-295,0.0,Estrogen signaling pathway,CNS
sp11,SF-295,0.0,Fc epsilon RI signaling pathway,CNS
sp12,SF-295,0.0212768327911652,FoxO signaling pathway,CNS
sp13,SF-295,0.0313776004897377,Glucagon signaling pathway,CNS
sp14,SF-295,0.0,GnRH signaling pathway,CNS
sp15,SF-295,0.0238117934941387,HIF-1 signaling pathway,CNS
sp16,SF-295,0.0279501216292571,Hedgehog signaling pathway,CNS
sp17,SF-295,0.0137519290946902,Hippo signaling pathway,CNS
sp18,SF-295,0.0554587881677165,Hippo signaling pathway - multiple species,CNS
sp19,SF-295,0.0252814245819742,IL-17 signaling pathway,CNS
sp20,SF-295,0.0,Insulin signaling pathway,CNS
sp21,SF-295,0.0128373486798845,JAK-STAT signaling pathway,CNS
sp22,SF-295,0.0210183449503335,MAPK signaling pathway,CNS
sp23,SF-295,0.0271047522170037,NF-kappa B signaling pathway,CNS
sp24,SF-295,0.0,NOD-like receptor signaling pathway,CNS
sp25,SF-295,0.0,Neurotrophin signaling pathway,CNS
sp26,SF-295,0.0,Notch signaling pathway,CNS
sp27,SF-295,0.0108686946701538,Oxytocin signaling pathway,CNS
sp28,SF-295,0.0156447563538775,PI3K-Akt signaling pathway,CNS
sp29,SF-295,0.0222415630842063,PPAR signaling pathway,CNS
sp30,SF-295,0.0,Phospholipase D signaling pathway,CNS
sp31,SF-295,0.0,Prolactin signaling pathway,CNS
sp32,SF-295,0.0,RIG-I-like receptor signaling pathway,CNS
sp33,SF-295,0.014139829295739,Rap1 signaling pathway,CNS
sp34,SF-295,0.0180775181173632,Ras signaling pathway,CNS
sp35,SF-295,0.02945085082259,Relaxin signaling pathway,CNS
sp36,SF-295,0.0,Signaling pathways regulating pluripotency of stem cells,CNS
sp37,SF-295,0.0,Sphingolipid signaling pathway,CNS
sp38,SF-295,0.0,T cell receptor signaling pathway,CNS
sp39,SF-295,0.0274896770742246,TGF-beta signaling pathway,CNS
sp40,SF-295,0.059830192534876,TNF signaling pathway,CNS
sp41,SF-295,0.0,Thyroid hormone signaling pathway,CNS
sp42,SF-295,0.0435885717745652,Toll-like receptor signaling pathway,CNS
sp43,SF-295,0.0350545914631745,VEGF signaling pathway,CNS
sp44,SF-295,0.0220091764751495,Wnt signaling pathway,CNS
sp45,SF-295,0.0157441264881284,cAMP signaling pathway,CNS
sp46,SF-295,0.0346526213399137,cGMP-PKG signaling pathway,CNS
sp47,SF-295,0.0206471999415143,mTOR signaling pathway,CNS
sp48,SF-295,0.0,p53 signaling pathway,CNS
sp1,SF-539,0.0240430481366821,AGE-RAGE signaling pathway in diabetic complications,CNS
sp2,SF-539,0.0215305860903659,AMPK signaling pathway,CNS
sp3,SF-539,0.030977186234035,Adipocytokine signaling pathway,CNS
sp4,SF-539,0.0204228503367477,Apelin signaling pathway,CNS
sp5,SF-539,0.0,B cell receptor signaling pathway,CNS
sp6,SF-539,0.0362512732831857,C-type lectin receptor signaling pathway,CNS
sp7,SF-539,0.0320851058472913,Calcium signaling pathway,CNS
sp8,SF-539,0.0152198444045645,Chemokine signaling pathway,CNS
sp9,SF-539,0.0,ErbB signaling pathway,CNS
sp10,SF-539,0.0159472248154491,Estrogen signaling pathway,CNS
sp11,SF-539,0.0,Fc epsilon RI signaling pathway,CNS
sp12,SF-539,0.0217377379079962,FoxO signaling pathway,CNS
sp13,SF-539,0.0,Glucagon signaling pathway,CNS
sp14,SF-539,0.0,GnRH signaling pathway,CNS
sp15,SF-539,0.0235233992546553,HIF-1 signaling pathway,CNS
sp16,SF-539,0.0,Hedgehog signaling pathway,CNS
sp17,SF-539,0.0184348855300859,Hippo signaling pathway,CNS
sp18,SF-539,0.0,Hippo signaling pathway - multiple species,CNS
sp19,SF-539,0.0,IL-17 signaling pathway,CNS
sp20,SF-539,0.0,Insulin signaling pathway,CNS
sp21,SF-539,0.0124111706222499,JAK-STAT signaling pathway,CNS
sp22,SF-539,0.0215261826711878,MAPK signaling pathway,CNS
sp23,SF-539,0.029375776993291,NF-kappa B signaling pathway,CNS
sp24,SF-539,0.0,NOD-like receptor signaling pathway,CNS
sp25,SF-539,0.0,Neurotrophin signaling pathway,CNS
sp26,SF-539,0.0,Notch signaling pathway,CNS
sp27,SF-539,0.0430839470732131,Oxytocin signaling pathway,CNS
sp28,SF-539,0.0154215377470394,PI3K-Akt signaling pathway,CNS
sp29,SF-539,0.0232558149152947,PPAR signaling pathway,CNS
sp30,SF-539,0.0467618761328467,Phospholipase D signaling pathway,CNS
sp31,SF-539,0.0,Prolactin signaling pathway,CNS
sp32,SF-539,0.0,RIG-I-like receptor signaling pathway,CNS
sp33,SF-539,0.0,Rap1 signaling pathway,CNS
sp34,SF-539,0.0191894664609537,Ras signaling pathway,CNS
sp35,SF-539,0.0235736167433221,Relaxin signaling pathway,CNS
sp36,SF-539,0.0416499738250837,Signaling pathways regulating pluripotency of stem cells,CNS
sp37,SF-539,0.0,Sphingolipid signaling pathway,CNS
sp38,SF-539,0.0,T cell receptor signaling pathway,CNS
sp39,SF-539,0.0,TGF-beta signaling pathway,CNS
sp40,SF-539,0.0465924609336956,TNF signaling pathway,CNS
sp41,SF-539,0.0189089609847505,Thyroid hormone signaling pathway,CNS
sp42,SF-539,0.0,Toll-like receptor signaling pathway,CNS
sp43,SF-539,0.0,VEGF signaling pathway,CNS
sp44,SF-539,0.0149403816310972,Wnt signaling pathway,CNS
sp45,SF-539,0.0174464339379736,cAMP signaling pathway,CNS
sp46,SF-539,0.0504696091003916,cGMP-PKG signaling pathway,CNS
sp47,SF-539,0.0213304163634541,mTOR signaling pathway,CNS
sp48,SF-539,0.0306546911022608,p53 signaling pathway,CNS
sp1,SK-MEL-2,0.0299086739824999,AGE-RAGE signaling pathway in diabetic complications,Melanoma
sp2,SK-MEL-2,0.0208260451307345,AMPK signaling pathway,Melanoma
sp3,SK-MEL-2,0.0321423729442982,Adipocytokine signaling pathway,Melanoma
sp4,SK-MEL-2,0.025166207115265,Apelin signaling pathway,Melanoma
sp5,SK-MEL-2,0.0,B cell receptor signaling pathway,Melanoma
sp6,SK-MEL-2,0.0362363664550197,C-type lectin receptor signaling pathway,Melanoma
sp7,SK-MEL-2,0.0244049288400269,Calcium signaling pathway,Melanoma
sp8,SK-MEL-2,0.0158026185347071,Chemokine signaling pathway,Melanoma
sp9,SK-MEL-2,0.0,ErbB signaling pathway,Melanoma
sp10,SK-MEL-2,0.0284635730316563,Estrogen signaling pathway,Melanoma
sp11,SK-MEL-2,0.0714440694652727,Fc epsilon RI signaling pathway,Melanoma
sp12,SK-MEL-2,0.0159868013302404,FoxO signaling pathway,Melanoma
sp13,SK-MEL-2,0.0,Glucagon signaling pathway,Melanoma
sp14,SK-MEL-2,0.0591110349058895,GnRH signaling pathway,Melanoma
sp15,SK-MEL-2,0.0240347408500714,HIF-1 signaling pathway,Melanoma
sp16,SK-MEL-2,0.0,Hedgehog signaling pathway,Melanoma
sp17,SK-MEL-2,0.0138537844143551,Hippo signaling pathway,Melanoma
sp18,SK-MEL-2,0.0,Hippo signaling pathway - multiple species,Melanoma
sp19,SK-MEL-2,0.0,IL-17 signaling pathway,Melanoma
sp20,SK-MEL-2,0.0343122861315494,Insulin signaling pathway,Melanoma
sp21,SK-MEL-2,0.0143513262454328,JAK-STAT signaling pathway,Melanoma
sp22,SK-MEL-2,0.0161724138780715,MAPK signaling pathway,Melanoma
sp23,SK-MEL-2,0.0,NF-kappa B signaling pathway,Melanoma
sp24,SK-MEL-2,0.0,NOD-like receptor signaling pathway,Melanoma
sp25,SK-MEL-2,0.0,Neurotrophin signaling pathway,Melanoma
sp26,SK-MEL-2,0.0,Notch signaling pathway,Melanoma
sp27,SK-MEL-2,0.0283571958313991,Oxytocin signaling pathway,Melanoma
sp28,SK-MEL-2,0.0172653191984926,PI3K-Akt signaling pathway,Melanoma
sp29,SK-MEL-2,0.0,PPAR signaling pathway,Melanoma
sp30,SK-MEL-2,0.0,Phospholipase D signaling pathway,Melanoma
sp31,SK-MEL-2,0.0,Prolactin signaling pathway,Melanoma
sp32,SK-MEL-2,0.0,RIG-I-like receptor signaling pathway,Melanoma
sp33,SK-MEL-2,0.0176286563697708,Rap1 signaling pathway,Melanoma
sp34,SK-MEL-2,0.0192570668454179,Ras signaling pathway,Melanoma
sp35,SK-MEL-2,0.0232798836680309,Relaxin signaling pathway,Melanoma
sp36,SK-MEL-2,0.0378438494996457,Signaling pathways regulating pluripotency of stem cells,Melanoma
sp37,SK-MEL-2,0.0,Sphingolipid signaling pathway,Melanoma
sp38,SK-MEL-2,0.0,T cell receptor signaling pathway,Melanoma
sp39,SK-MEL-2,0.0,TGF-beta signaling pathway,Melanoma
sp40,SK-MEL-2,0.0,TNF signaling pathway,Melanoma
sp41,SK-MEL-2,0.0183874545677247,Thyroid hormone signaling pathway,Melanoma
sp42,SK-MEL-2,0.0410658445895406,Toll-like receptor signaling pathway,Melanoma
sp43,SK-MEL-2,0.036562842684385,VEGF signaling pathway,Melanoma
sp44,SK-MEL-2,0.0199046634542984,Wnt signaling pathway,Melanoma
sp45,SK-MEL-2,0.0175689795231309,cAMP signaling pathway,Melanoma
sp46,SK-MEL-2,0.0417214000356839,cGMP-PKG signaling pathway,Melanoma
sp47,SK-MEL-2,0.0263646252994376,mTOR signaling pathway,Melanoma
sp48,SK-MEL-2,0.0231576435139078,p53 signaling pathway,Melanoma
sp1,SK-MEL-28,0.0291430060543137,AGE-RAGE signaling pathway in diabetic complications,Melanoma
sp2,SK-MEL-28,0.0205475270902003,AMPK signaling pathway,Melanoma
sp3,SK-MEL-28,0.0270694675875438,Adipocytokine signaling pathway,Melanoma
sp4,SK-MEL-28,0.0205702209349707,Apelin signaling pathway,Melanoma
sp5,SK-MEL-28,0.0,B cell receptor signaling pathway,Melanoma
sp6,SK-MEL-28,0.042002311746245,C-type lectin receptor signaling pathway,Melanoma
sp7,SK-MEL-28,0.0214859032628571,Calcium signaling pathway,Melanoma
sp8,SK-MEL-28,0.0189697605439143,Chemokine signaling pathway,Melanoma
sp9,SK-MEL-28,0.0,ErbB signaling pathway,Melanoma
sp10,SK-MEL-28,0.0,Estrogen signaling pathway,Melanoma
sp11,SK-MEL-28,0.0,Fc epsilon RI signaling pathway,Melanoma
sp12,SK-MEL-28,0.0258788916513636,FoxO signaling pathway,Melanoma
sp13,SK-MEL-28,0.0232254757282443,Glucagon signaling pathway,Melanoma
sp14,SK-MEL-28,0.0,GnRH signaling pathway,Melanoma
sp15,SK-MEL-28,0.0210824272063341,HIF-1 signaling pathway,Melanoma
sp16,SK-MEL-28,0.0263525323768643,Hedgehog signaling pathway,Melanoma
sp17,SK-MEL-28,0.0168544320069083,Hippo signaling pathway,Melanoma
sp18,SK-MEL-28,0.0,Hippo signaling pathway - multiple species,Melanoma
sp19,SK-MEL-28,0.0,IL-17 signaling pathway,Melanoma
sp20,SK-MEL-28,0.0,Insulin signaling pathway,Melanoma
sp21,SK-MEL-28,0.0111323487717307,JAK-STAT signaling pathway,Melanoma
sp22,SK-MEL-28,0.0221700468948532,MAPK signaling pathway,Melanoma
sp23,SK-MEL-28,0.0292810465394666,NF-kappa B signaling pathway,Melanoma
sp24,SK-MEL-28,0.0726518689978136,NOD-like receptor signaling pathway,Melanoma
sp25,SK-MEL-28,0.0428197470433333,Neurotrophin signaling pathway,Melanoma
sp26,SK-MEL-28,0.0,Notch signaling pathway,Melanoma
sp27,SK-MEL-28,0.0,Oxytocin signaling pathway,Melanoma
sp28,SK-MEL-28,0.0106864408263242,PI3K-Akt signaling pathway,Melanoma
sp29,SK-MEL-28,0.0,PPAR signaling pathway,Melanoma
sp30,SK-MEL-28,0.0387566127466399,Phospholipase D signaling pathway,Melanoma
sp31,SK-MEL-28,0.0376984142747618,Prolactin signaling pathway,Melanoma
sp32,SK-MEL-28,0.0610393229463276,RIG-I-like receptor signaling pathway,Melanoma
sp33,SK-MEL-28,0.0336444227025183,Rap1 signaling pathway,Melanoma
sp34,SK-MEL-28,0.0,Ras signaling pathway,Melanoma
sp35,SK-MEL-28,0.0208330398972432,Relaxin signaling pathway,Melanoma
sp36,SK-MEL-28,0.0392240790474193,Signaling pathways regulating pluripotency of stem cells,Melanoma
sp37,SK-MEL-28,0.0490311647179591,Sphingolipid signaling pathway,Melanoma
sp38,SK-MEL-28,0.0483201734471186,T cell receptor signaling pathway,Melanoma
sp39,SK-MEL-28,0.0267554434179621,TGF-beta signaling pathway,Melanoma
sp40,SK-MEL-28,0.0,TNF signaling pathway,Melanoma
sp41,SK-MEL-28,0.0,Thyroid hormone signaling pathway,Melanoma
sp42,SK-MEL-28,0.0343310791126841,Toll-like receptor signaling pathway,Melanoma
sp43,SK-MEL-28,0.0361356943932595,VEGF signaling pathway,Melanoma
sp44,SK-MEL-28,0.0086412058225427,Wnt signaling pathway,Melanoma
sp45,SK-MEL-28,0.0163025629670984,cAMP signaling pathway,Melanoma
sp46,SK-MEL-28,0.0215467884609797,cGMP-PKG signaling pathway,Melanoma
sp47,SK-MEL-28,0.0296265754726724,mTOR signaling pathway,Melanoma
sp48,SK-MEL-28,0.0244354002800719,p53 signaling pathway,Melanoma
sp1,SK-MEL-5,0.0290796264748039,AGE-RAGE signaling pathway in diabetic complications,Melanoma
sp2,SK-MEL-5,0.0223203450626651,AMPK signaling pathway,Melanoma
sp3,SK-MEL-5,0.0375588335760526,Adipocytokine signaling pathway,Melanoma
sp4,SK-MEL-5,0.0168256568186361,Apelin signaling pathway,Melanoma
sp5,SK-MEL-5,0.0,B cell receptor signaling pathway,Melanoma
sp6,SK-MEL-5,0.0434894874647825,C-type lectin receptor signaling pathway,Melanoma
sp7,SK-MEL-5,0.0433994947567857,Calcium signaling pathway,Melanoma
sp8,SK-MEL-5,0.0128337276885049,Chemokine signaling pathway,Melanoma
sp9,SK-MEL-5,0.0,ErbB signaling pathway,Melanoma
sp10,SK-MEL-5,0.0,Estrogen signaling pathway,Melanoma
sp11,SK-MEL-5,0.0,Fc epsilon RI signaling pathway,Melanoma
sp12,SK-MEL-5,0.0199606724947967,FoxO signaling pathway,Melanoma
sp13,SK-MEL-5,0.0298514662131505,Glucagon signaling pathway,Melanoma
sp14,SK-MEL-5,0.100903566330792,GnRH signaling pathway,Melanoma
sp15,SK-MEL-5,0.0,HIF-1 signaling pathway,Melanoma
sp16,SK-MEL-5,0.0349116698286734,Hedgehog signaling pathway,Melanoma
sp17,SK-MEL-5,0.0141467266469823,Hippo signaling pathway,Melanoma
sp18,SK-MEL-5,0.0,Hippo signaling pathway - multiple species,Melanoma
sp19,SK-MEL-5,0.0228681173349362,IL-17 signaling pathway,Melanoma
sp20,SK-MEL-5,0.0479911413407499,Insulin signaling pathway,Melanoma
sp21,SK-MEL-5,0.0,JAK-STAT signaling pathway,Melanoma
sp22,SK-MEL-5,0.018648898592711,MAPK signaling pathway,Melanoma
sp23,SK-MEL-5,0.0275372085600295,NF-kappa B signaling pathway,Melanoma
sp24,SK-MEL-5,0.0,NOD-like receptor signaling pathway,Melanoma
sp25,SK-MEL-5,0.0,Neurotrophin signaling pathway,Melanoma
sp26,SK-MEL-5,0.0207942587591549,Notch signaling pathway,Melanoma
sp27,SK-MEL-5,0.0298366358345566,Oxytocin signaling pathway,Melanoma
sp28,SK-MEL-5,0.0135631399909569,PI3K-Akt signaling pathway,Melanoma
sp29,SK-MEL-5,0.0250692078563152,PPAR signaling pathway,Melanoma
sp30,SK-MEL-5,0.130449636775,Phospholipase D signaling pathway,Melanoma
sp31,SK-MEL-5,0.0442446576558957,Prolactin signaling pathway,Melanoma
sp32,SK-MEL-5,0.0,RIG-I-like receptor signaling pathway,Melanoma
sp33,SK-MEL-5,0.018914396375456,Rap1 signaling pathway,Melanoma
sp34,SK-MEL-5,0.0209025589375736,Ras signaling pathway,Melanoma
sp35,SK-MEL-5,0.0,Relaxin signaling pathway,Melanoma
sp36,SK-MEL-5,0.0,Signaling pathways regulating pluripotency of stem cells,Melanoma
sp37,SK-MEL-5,0.0,Sphingolipid signaling pathway,Melanoma
sp38,SK-MEL-5,0.0,T cell receptor signaling pathway,Melanoma
sp39,SK-MEL-5,0.0332592209119459,TGF-beta signaling pathway,Melanoma
sp40,SK-MEL-5,0.0,TNF signaling pathway,Melanoma
